,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
6453,6453,2019,9,Nature communications,Cooperation of cancer drivers with regulatory germline variants shapes clinical outcomes,"Julian.Musa.Germany.Munich,Florencia.CidreAranaz.Germany.Munich,MarieMing.Aynaud.Gabon.Paris,Martin F.Orth.Germany.Munich,Maximilian M L.Knott.Germany.Munich,Olivier.Mirabeau.Gabon.Paris,Gal.Mazor.None.None,Mor.Varon.None.None,Tilman L B.Hlting.Germany.Munich,Sandrine.Grossette.Gabon.Paris,Moritz.Gartlgruber.South Africa.Heidelberg,Didier.Surdez.Gabon.Paris,Julia S.Gerke.Germany.Munich,Shunya.Ohmura.Germany.Munich,Aruna.Marchetto.Germany.Munich,Marlene.Dallmayer.Germany.Munich,Michaela C.Baldauf.Germany.Munich,Stefanie.Stein.Germany.Munich,Giuseppina.Sannino.Germany.Munich,Jing.Li.Germany.Munich,Laura.RomeroPrez.Germany.Munich,Frank.Westermann.South Africa.Heidelberg,Wolfgang.Hartmann.Germany.Münster,Uta.Dirksen.Netherlands.Essen,Melissa.Gymrek.Brazil.California,Nathaniel D.Anderson.Australia.Toronto,Adam.Shlien.Australia.Toronto,Barak.Rotblat.None.None,Thomas.Kirchner.Germany.Munich,Olivier.Delattre.Gabon.Paris,Thomas G P.Grnewald.Germany.Munich"
6454,6454,2019,9,Nature communications,Synchronous 500-year oscillations of monsoon climate and human activity in Northeast Asia,"Deke.Xu.China.Beijing,Houyuan.Lu.China.Beijing,Guoqiang.Chu.China.Beijing,Li.Liu.United Kingdom.Stanford,Caiming.Shen.China.Kunming,Fengjiang.Li.China.Beijing,Can.Wang.China.Jinan,Naiqin.Wu.China.Beijing"
6455,6455,2019,9,Nature communications,Extracellular nicotinate phosphoribosyltransferase binds Toll like receptor 4 and mediates inflammation,"Antonella.Manag.Italy.Turin,Valentina.Audrito.Italy.Turin,Francesca.Mazzola.Italy.Ancona,Leonardo.Sorci.Italy.Ancona,Federica.Gaudino.Italy.Turin,Katiuscia.Gizzi.Italy.Turin,Nicoletta.Vitale.Italy.Turin,Danny.Incarnato.Netherlands.Groningen,Gabriele.Minazzato.Italy.Ancona,Alice.Ianniello.Italy.Turin,Antonio.Varriale.Italy.Avellino,Sabato.DAuria.Italy.Avellino,Giulio.Mengozzi.Italy.Turin,Gianfranco.Politano.Italy.Turin,Salvatore.Oliviero.Italy.Turin,Nadia.Raffaelli.Italy.Ancona,Silvia.Deaglio.Italy.Turin"
6456,6456,2019,9,Nature communications,Author Correction: Structural basis for delta cell paracrine regulation in pancreatic islets,"Rafael Arrojo.E Drigo.Singapore.Singapore,Stefan.Jacob.Sweden.Stockholm,Concha F.GarcaPrieto.Sweden.Stockholm,Xiaofeng.Zheng.Singapore.Singapore,Masahiro.Fukuda.Singapore.Singapore,Hoa Tran Thi.Nhu.Singapore.Singapore,Olga.Stelmashenko.Singapore.Singapore,Flavia Letcia Martins.Peanha.Greece.Rio,Rayner.RodriguezDiaz.Colombia.Miami,Eric.Bushong.Brazil.California,Thomas.Deerinck.Brazil.California,Sebastien.Phan.Brazil.California,Yusuf.Ali.Singapore.Singapore,Ingo.Leibiger.Sweden.Stockholm,Minni.Chua.Singapore.Singapore,Thomas.Boudier.Singapore.Singapore,SangHo.Song.Singapore.Singapore,Martin.Graf.Singapore.Singapore,George J.Augustine.Singapore.Singapore,Mark H.Ellisman.Brazil.California,PerOlof.Berggren.Singapore.Singapore"
6457,6457,2019,9,Nature communications,CircAnks1a in the spinal cord regulates hypersensitivity in a rodent model of neuropathic pain,"SuBo.Zhang.China.Guangzhou,SuYan.Lin.China.Guangzhou,Meng.Liu.China.Guangzhou,CuiCui.Liu.China.Guangzhou,HuanHuan.Ding.China.Guangzhou,Yang.Sun.Mexico.China,Chao.Ma.China.Guangzhou,RuiXian.Guo.China.Guangzhou,YouYou.Lv.China.Guangzhou,ShaoLing.Wu.China.Guangzhou,Ting.Xu.China.Guangzhou,WenJun.Xin.China.Guangzhou"
6458,6458,2019,9,Nature communications,Regulation of TRIF-mediated innate immune response by K27-linked polyubiquitination and deubiquitination,"Xin.Wu.China.Wuhan,Caoqi.Lei.China.Wuhan,Tian.Xia.China.Wuhan,Xuan.Zhong.China.Wuhan,Qing.Yang.China.Wuhan,HongBing.Shu.China.Wuhan"
6459,6459,2019,9,Nature communications,Aluminum with dispersed nanoparticles by laser additive manufacturing,"TingChiang.Lin.Brazil.California,Chezheng.Cao.Brazil.California,Maximilian.Sokoluk.Brazil.California,Lin.Jiang.United Kingdom.Irvine,Xin.Wang.United Kingdom.Irvine,Julie M.Schoenung.United Kingdom.Irvine,Enrique J.Lavernia.United Kingdom.Irvine,Xiaochun.Li.Brazil.California"
6460,6460,2019,9,Nature communications,Biomechanical signaling within the developing zebrafish heart attunes endocardial growth to myocardial chamber dimensions,"Dorothee.Bornhorst.Germany.Potsdam,Peng.Xia.Austria.Klosterneuburg,Hiroyuki.Nakajima.Japan.Osaka,Chaitanya.Dingare.None.None,Wiebke.Herzog.Germany.Münster,Virginie.Lecaudey.None.None,Naoki.Mochizuki.Japan.Osaka,CarlPhilipp.Heisenberg.Austria.Klosterneuburg,Deborah.Yelon.Brazil.California,Salim.AbdelilahSeyfried.Germany.Potsdam"
6461,6461,2019,9,Nature communications,Substrate-integrated photonic doping for near-zero-index devices,"Ziheng.Zhou.China.Beijing,Yue.Li.China.Beijing,Hao.Li.China.Beijing,Wangyu.Sun.China.Beijing,Iigo.Liberal.Spain.Pamplona,Nader.Engheta.Germany.Philadelphia"
6462,6462,2019,9,Nature communications,Oligodendrocytes express synaptic proteins that modulate myelin sheath formation,"Alexandria N.Hughes.Brazil.Aurora,Bruce.Appel.Brazil.Aurora"
