,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
2397,2397,2020,12,Nature,Lymphoangiocrine signals promote cardiac growth and repair,"Xiaolei.Liu.United States.Center,Ester.De la Cruz.Spain.Madrid,Xiaowu.Gu.United Kingdom.Dallas,Laszlo.Balint.Hungary.Budapest,Michael.OxendineBurns.United States.Center,Tamara.Terrones.United Kingdom.Dallas,Wanshu.Ma.United States.Center,HuiHsuan.Kuo.United States.Chicago,Connor.Lantz.United States.Chicago,Trisha.Bansal.United States.Center,Edward.Thorp.United States.Chicago,Paul.Burridge.United States.Chicago,Zoltn.Jakus.Hungary.Budapest,Joachim.Herz.United Kingdom.Dallas,Ondine.Cleaver.United Kingdom.Dallas,Miguel.Torres.Spain.Madrid,Guillermo.Oliver.United States.Center"
2398,2398,2020,12,Nature,Impacts of speciation and extinction measured by an evolutionary decay clock,"Jennifer F.Hoyal Cuthill.United Kingdom.Colchester,Nicholas.Guttenberg.Japan.Tokyo,Graham E.Budd.Sweden.Uppsala"
2399,2399,2020,12,Nature,The functional proteome landscape of Escherichia coli,"Andr.Mateus.South Africa.Heidelberg,Johannes.Hevler.South Africa.Heidelberg,Jacob.Bobonis.South Africa.Heidelberg,Nils.Kurzawa.South Africa.Heidelberg,Malay.Shah.South Africa.Heidelberg,Karin.Mitosch.South Africa.Heidelberg,Camille V.Goemans.South Africa.Heidelberg,Dominic.Helm.South Africa.Heidelberg,Frank.Stein.South Africa.Heidelberg,Athanasios.Typas.South Africa.Heidelberg,Mikhail M.Savitski.South Africa.Heidelberg"
2400,2400,2020,12,Nature,Enigmatic dinosaur precursors bridge the gap to the origin of Pterosauria,"Martn D.Ezcurra.Argentina.Buenos Aires,Sterling J.Nesbitt.United States.Blacksburg,Mario.Bronzati.Brazil.São Paulo,Fabio Marco.Dalla Vecchia.Spain.Sabadell,Federico L.Agnolin.Argentina.Buenos Aires,Roger B J.Benson.New Zealand.Oxford,Federico.Brissn Egli.Argentina.Buenos Aires,Sergio F.Cabreira.Brazil.Faxinal,Serjoscha W.Evers.New Zealand.Oxford,Adriel R.Gentil.Argentina.Buenos Aires,Randall B.Irmis.United States.University,Agustn G.Martinelli.Argentina.Buenos Aires,Fernando E.Novas.Argentina.Buenos Aires,Lcio.Roberto da Silva.Brazil.Faxinal,Nathan D.Smith.Costa Rica.Los Angeles,Michelle R.Stocker.United States.Blacksburg,Alan H.Turner.United States.Stony Brook,Max C.Langer.Brazil.São Paulo"
2401,2401,2020,12,Nature,A hydrophobic ratchet entrenches molecular complexes,"Georg K A.Hochberg.United States.University,Yang.Liu.United States.College Station,Erik G.Marklund.Sweden.Uppsala,Brian P H.Metzger.United States.University,Arthur.Laganowsky.United States.College Station,Joseph W.Thornton.United States.University"
2402,2402,2020,12,Nature,Global human-made mass exceeds all living biomass,"Emily.Elhacham.Israel.Rehovot,Liad.BenUri.Israel.Rehovot,Jonathan.Grozovski.Israel.Rehovot,Yinon M.BarOn.Israel.Rehovot,Ron.Milo.Israel.Rehovot"
2403,2403,2020,12,Nature,Combine resilience and efficiency in post-COVID societies,"Benjamin D.Trump.None.None,Igor.Linkov.None.None,William.Hynes.None.None"
2404,2404,2020,12,Nature,What counts as climate finance? Define urgently,"Romain.Weikmans.None.None,J Timmons.Roberts.None.None,StacyAnn.Robinson.None.None"
2405,2405,2020,12,Nature,Rescue Brazil's burning Pantanal wetlands,"Renata.Libonati.None.None,Carlos C.DaCamara.None.None,Leonardo F.Peres.None.None,Lino A.Sander de Carvalho.None.None,Letcia C.Garcia.None.None"
2406,2406,2020,12,Nature,Author Correction: Coupling of hippocampal theta and ripples with pontogeniculooccipital waves,"Juan F.RamirezVillegas.Germany.Tübingen,Michel.Besserve.Germany.Tübingen,Yusuke.Murayama.Germany.Tübingen,Henry C.Evrard.Germany.Tübingen,Axel.Oeltermann.Germany.Tübingen,Nikos K.Logothetis.Germany.Tübingen"
