,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
9588,9588,2020,8,Nature communications,Loss of NARS1 impairs progenitor proliferation in cortical brain organoids and leads to microcephaly,"Lu.Wang.Brazil.California,Zhen.Li.Brazil.California,David.Sievert.Brazil.California,Desire E C.Smith.Netherlands.Amsterdam,Marisa I.Mendes.Netherlands.Amsterdam,Dillon Y.Chen.Venezuela, Bolivarian Republic of.San Diego,Valentina.Stanley.Brazil.California,Shereen.Ghosh.Brazil.California,Yulu.Wang.China.Beijing,Majdi.Kara.Greece.Tripoli,Ayca Dilruba.Aslanger.Turkey.Istanbul,Rasim O.Rosti.Brazil.California,Henry.Houlden.United Kingdom.London,Gajja S.Salomons.Netherlands.Amsterdam,Joseph G.Gleeson.Brazil.California"
9589,9589,2020,8,Nature communications,Children's family income is associated with cognitive function and volume of anterior not posterior hippocampus,"Alexandra L.Decker.Australia.Toronto,Katherine.Duncan.Australia.Toronto,Amy S.Finn.Australia.Toronto,Donald J.Mabbott.Australia.Toronto"
9590,9590,2020,8,Nature communications,Discovery of EMRE in fungi resolves the true evolutionary history of the mitochondrial calcium uniporter,"Alexandros A.Pittis.Philippines.Barcelona,Valerie.Goh.None.None,Alberto.CebrianSerrano.None.None,Jennifer.Wettmarshausen.None.None,Fabiana.Perocchi.None.None,Toni.Gabaldn.Philippines.Barcelona"
9591,9591,2020,8,Nature communications,Bacterial polyphosphates interfere with the innate host defense to infection,"Julian.Roewe.Germany.Mainz,Georgios.Stavrides.Germany.Mainz,Marcel.Strueve.Germany.Mainz,Arjun.Sharma.Germany.Mainz,Federico.Marini.Germany.Mainz,Amrit.Mann.Germany.Mainz,Stephanie A.Smith.United States.University,Ziya.Kaya.South Africa.Heidelberg,Birgit.Strobl.Austria.Vienna,Mathias.Mueller.Austria.Vienna,Christoph.Reinhardt.Germany.Mainz,James H.Morrissey.United States.University,Markus.Bosmann.Germany.Mainz"
9592,9592,2020,8,Nature communications,Targeted gene correction of human hematopoietic stem cells for the treatment of Wiskott - Aldrich Syndrome,"Rajeev.Rai.United Kingdom.London,Marianna.Romito.United Kingdom.London,Elizabeth.Rivers.United Kingdom.London,Giandomenico.Turchiano.United Kingdom.London,Georges.Blattner.United Kingdom.London,Winston.Vetharoy.United Kingdom.London,Dariusz.Ladon.United Kingdom.London,Geoffroy.Andrieux.United States.University,Fang.Zhang.United Kingdom.London,Marta.Zinicola.United Kingdom.London,Diego.LeonRico.United Kingdom.London,Giorgia.Santilli.United Kingdom.London,Adrian J.Thrasher.United Kingdom.London,Alessia.Cavazza.United Kingdom.London"
9593,9593,2020,8,Nature communications,Stretchable hydrogels with low hysteresis and anti-fatigue fracture based on polyprotein cross-linkers,"Hai.Lei.China.Nanjing,Liang.Dong.China.Nanjing,Ying.Li.China.Nanjing,Junsheng.Zhang.China.Nanjing,Huiyan.Chen.China.Nanjing,Junhua.Wu.China.Nanjing,Yu.Zhang.China.Nanjing,Qiyang.Fan.China.Hangzhou,Bin.Xue.China.Nanjing,Meng.Qin.China.Nanjing,Bin.Chen.China.Hangzhou,Yi.Cao.China.Nanjing,Wei.Wang.China.Nanjing"
9594,9594,2020,8,Nature communications,Spatiotemporal data analysis with chronological networks,"Leonardo N.Ferreira.United States.Brazil,Didier A.VegaOliveros.Brazil.Campinas,Mosh.Cotacallapa.United States.Brazil,Manoel F.Cardoso.Spain.Campos,Marcos G.Quiles.Brazil.São Paulo,Liang.Zhao.Brazil.São Paulo,Elbert E N.Macau.United States.Brazil"
9595,9595,2020,8,Nature,The chemical that turns locusts from Jekyll into Hyde,"Benjamin.Thompson.None.None,Shamini.Bundell.None.None"
9596,9596,2020,8,PLoS computational biology,Engineering recurrent neural networks from task-relevant manifolds and dynamics,"Eli.Pollock.Australia.Cambridge,Mehrdad.Jazayeri.Australia.Cambridge"
9597,9597,2020,8,PLoS genetics,Cfap97d1 is important for flagellar axoneme maintenance and male mouse fertility,"Seiya.Oura.Japan.Suita,Samina.Kazi.Finland.Oulu,Audrey.Savolainen.Finland.Oulu,Kaori.Nozawa.United Kingdom.Houston,Julio.Castaeda.Japan.Suita,Zhifeng.Yu.United Kingdom.Houston,Haruhiko.Miyata.Japan.Suita,Ryan M.Matzuk.United Kingdom.Houston,Jan N.Hansen.Germany.Bonn,Dagmar.Wachten.Germany.Bonn,Martin M.Matzuk.United Kingdom.Houston,Renata.PrunskaiteHyyrylinen.Finland.Oulu"
9598,9598,2020,8,PLoS medicine,Coming together to improve access to medicines: The genesis of the East African Community's Medicines Regulatory Harmonization initiative,"Hiiti.Sillo.Switzerland.Geneva,Aggrey.Ambali.South Africa.Midrand,Samvel.Azatyan.Switzerland.Geneva,Chimwemwe.Chamdimba.South Africa.Midrand,Eliangiringa.Kaale.None.None,Joseph.Kabatende.Rwanda.Kigali,Murray.Lumpkin.United Kingdom.Washington,Jane H.Mashingia.Tanzania, United Republic of.Arusha,David.Mukanga.United Kingdom.Washington,Bonaventure.Nyabenda.Burundi.Bujumbura,Gordon.Sematiko.Uganda.Kampala,Margareth.Sigonda.South Africa.Midrand,Burhani.Simai.Tanzania, United Republic of.Zanzibar,Fred.Siyoi.Kenya.Nairobi,Stanley.Sonoiya.Tanzania, United Republic of.Arusha,Mike.Ward.Switzerland.Geneva,Vincent.Ahonkhai.Netherlands.America"
9599,9599,2020,8,PLoS medicine,Optimizing the East African Community's Medicines Regulatory Harmonization initiative in 2020-2022: A Roadmap for the Future,"Mawien.Arik.South Sudan.Juba,Emmanuel.Bamenyekanye.Burundi.Bujumbura,Adam.Fimbo.None.None,Joseph.Kabatende.Rwanda.Kigali,Agnes Sitta.Kijo.None.None,Burhani.Simai.Tanzania, United Republic of.Zanzibar,Fred.Siyoi.Kenya.Nairobi,Samvel.Azatyan.Switzerland.Geneva,Aggrey.Ambali.South Africa.Midrand,Emer.Cooke.Switzerland.Geneva,Jane H.Mashingia.Tanzania, United Republic of.Arusha,John Patrick.Mwesigye.Tanzania, United Republic of.Arusha,Margareth.NdomondoSigonda.South Africa.Midrand,Hiiti.Sillo.Switzerland.Geneva,Stanley.Sonoiya.Tanzania, United Republic of.Arusha,Paul.Tanui.South Africa.Midrand,Mike.Ward.Switzerland.Geneva,Thomas.Delano.South Africa.Boston"
9600,9600,2020,8,PLoS medicine,Improving access to quality medicines in East Africa: An independent perspective on the East African Community Medicines Regulatory Harmonization initiative,"Alexander R.Giaquinto.Netherlands.America,Alberto.Grignolo.Netherlands.America,Lawrence.Liberti.United Kingdom.London,John C W.Lim.Singapore.Singapore,Tomas.Salmonson.Sweden.Uppsala,Fernand.Sauer.Gabon.Paris,Henrietta.Ukwu.Netherlands.America"
9601,9601,2020,8,PLoS medicine,A new approach to an old problem: Overview of the East African Community's Medicines Regulatory Harmonization initiative,"Margareth.NdomondoSigonda.South Africa.Midrand,Gugu.Mahlangu.Zimbabwe.Harare,Margaret.AgamaAnyetei.Ethiopia.Addis Ababa,Emer.Cooke.Switzerland.Geneva"
9602,9602,2020,8,PLoS medicine,"Eight years of the East African Community Medicines Regulatory Harmonization initiative: Implementation, progress, and lessons learned","Jane H.Mashingia.Tanzania, United Republic of.Arusha,Vincent.Ahonkhai.Netherlands.America,Noel.Aineplan.Uganda.Kampala,Aggrey.Ambali.South Africa.Midrand,Apollo.Angole.Uganda.Kampala,Mawien.Arik.South Sudan.Juba,Samvel.Azatyan.Switzerland.Geneva,Peter.Baak.South Sudan.Juba,Emmanuel.Bamenyekanye.Burundi.Bujumbura,Aimable.Bizoza.Rwanda.Kigali,Chimwemwe.Chamdimba.South Africa.Midrand,Petra.Doerr.Spain.Petra,Adam.Fimbo.None.None,Alex.Gisagara.Rwanda.Kigali,Hidaya.Hamad.Tanzania, United Republic of.Zanzibar,Rachelle.Harris.United Kingdom.London,Dan.Hartman.United Kingdom.Washington,Joseph.Kabatende.Rwanda.Kigali,Charles.Karangwa.Rwanda.Kigali,Agnes Sitta.Kijo.None.None,Murray.Lumpkin.United Kingdom.Washington,Shani.Maboko.None.None,David.Matle.None.None,Apollo.Muhairwe.Netherlands.America,John Patrick.Mwesigye.Tanzania, United Republic of.Arusha,Bonaventure.Nyabenda.Burundi.Bujumbura,Alexander.Schulze.Switzerland.Bern,Andreas.Seiter.Netherlands.America,Gordon.Sematiko.Uganda.Kampala,Margareth.Sigonda.South Africa.Midrand,Hiiti.Sillo.Switzerland.Geneva,Burhani.Simai.Tanzania, United Republic of.Zanzibar,Fred.Siyoi.Kenya.Nairobi,Stanley.Sonoiya.Tanzania, United Republic of.Arusha,Paul.Tanui.South Africa.Midrand,Mike.Ward.Switzerland.Geneva,Felistas.Yano.Kenya.Nairobi,David.Mukanga.United Kingdom.Washington"
9603,9603,2020,8,PLoS neglected tropical diseases,The process of building the priority of neglected tropical diseases: A global policy analysis,"Nathaly.Aya Pastrana.Switzerland.Lugano,David.Beran.Switzerland.Geneva,Claire.Somerville.Switzerland.Geneva,Olivia.Heller.Switzerland.Geneva,Jorge C.Correia.Switzerland.Geneva,L Suzanne.Suggs.Switzerland.Lugano"
9604,9604,2020,8,PLoS neglected tropical diseases,Mycotic aneurysm secondary to melioidosis in China: A series of eight cases and a review of literature,"Hua.Wu.China.Haikou,Xuming.Wang.China.Haikou,Xiaojun.Zhou.China.Haikou,Zhicheng.Wu.China.Haikou,Yanyan.Wang.China.Haikou,Mengjie.Pan.China.Haikou,Binghuai.Lu.China.Beijing"
9605,9605,2020,8,PLoS pathogens,Rho factor mediates flagellum and toxin phase variation and impacts virulence in Clostridioides difficile,"Dominika.Trzilova.Netherlands.America,Brandon R.AnjuwonFoster.Netherlands.America,Dariana.Torres Rivera.Netherlands.America,Rita.Tamayo.Netherlands.America"
9606,9606,2020,8,PLoS pathogens,Correction: Antigenic evolution of viruses in host populations,"Igor M.Rouzine.None.None,Ganna.Rozhnova.None.None"
9607,9607,2020,8,PLoS pathogens,Convalescent serum therapy for COVID-19: A 19th century remedy for a 21st century disease,"Daniel.MontelongoJauregui.Nigeria.Maryland,Taissa.Vila.Nigeria.Maryland,Ahmed S.Sultan.Nigeria.Maryland,Mary Ann.JabraRizk.Nigeria.Maryland"
