,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
4794,4794,2020,10,PLoS pathogens,p53 promotes ZDHHC1-mediated IFITM3 palmitoylation to inhibit Japanese encephalitis virus replication,"Xin.Wang.China.Shanghai,Zhuanchang.Wu.China.Shanghai,Yuming.Li.China.Shanghai,Yifan.Yang.China.Shanghai,Changguang.Xiao.China.Shanghai,Xiqian.Liu.China.Shanghai,Xiao.Xiang.China.Shanghai,Jianchao.Wei.China.Shanghai,Donghua.Shao.China.Shanghai,Ke.Liu.China.Shanghai,Xufang.Deng.China.Shanghai,Jiaqiang.Wu.China.Jinan,Yafeng.Qiu.China.Shanghai,Beibei.Li.China.Shanghai,Zhiyong.Ma.China.Shanghai"
4795,4795,2020,10,Science signaling,Modulation of PKM activity affects the differentiation of T<sub>H</sub>17 cells,"Scott M.Seki.South Africa.Virginia,Kacper.Posyniak.South Africa.Virginia,Rebecca.McCloud.South Africa.Virginia,Dorian A.Rosen.South Africa.Virginia,Anthony.FernndezCastaeda.South Africa.Virginia,Rebecca M.Beiter.South Africa.Virginia,Vlad.Serbulea.South Africa.Virginia,Sarah C.Nanziri.South Africa.Virginia,Nikolas.Hayes.South Africa.Virginia,Charles.Spivey.South Africa.Virginia,Lelisa.Gemta.South Africa.Virginia,Timothy N J.Bullock.South Africa.Virginia,KuLung.Hsu.South Africa.Virginia,Alban.Gaultier.South Africa.Virginia"
4796,4796,2020,10,Science signaling,Spatial heterogeneities shape the collective behavior of signaling amoeboid cells,"Torsten F.Eckstein.United States.Max,Estefania.VidalHenriquez.United States.Max,Albert J.Bae.United States.Max,Azam.Gholami.United States.Max"
4797,4797,2020,10,Science signaling,Emerging roles for angiomotin in the nervous system,"Michael.Wigerius.Spain.Canada,Dylan.Quinn.Spain.Canada,James P.Fawcett.Spain.Canada"
4798,4798,2020,10,Nature communications,Differential reinforcement encoding along the hippocampal long axis helps resolve the explore-exploit dilemma,"Alexandre Y.Dombrovski.United States.University,Beatriz.Luna.United States.University,Michael N.Hallquist.United States.University Park"
4799,4799,2020,10,Nature communications,Slug regulates the Dll4-Notch-VEGFR2 axis to control endothelial cell activation and angiogenesis,"Nan W.Hultgren.United Kingdom.Irvine,Jennifer S.Fang.United Kingdom.Irvine,Mary E.Ziegler.United Kingdom.Irvine,Ricardo N.Ramirez.United Kingdom.Irvine,Duc T T.Phan.United Kingdom.Irvine,Michaela M S.Hatch.United Kingdom.Irvine,Katrina M.WelchReardon.United Kingdom.Irvine,Antonio E.Paniagua.Brazil.California,Lin S.Kim.United Kingdom.Irvine,Nathan N.Shon.United Kingdom.Irvine,David S.Williams.Brazil.California,Ali.Mortazavi.United Kingdom.Irvine,Christopher C W.Hughes.United Kingdom.Irvine"
4800,4800,2020,10,Nature communications,A multiresolution framework to characterize single-cell state landscapes,"Shahin.Mohammadi.Australia.Cambridge,Jose.DavilaVelderrain.Australia.Cambridge,Manolis.Kellis.Australia.Cambridge"
4801,4801,2020,10,Nature communications,T cell-intrinsic role for Nod2 in protection against Th17-mediated uveitis,"Ruth J.Napier.Australia.Portland,Ellen J.Lee.Australia.Portland,Michael P.Davey.Australia.Portland,Emily E.Vance.Australia.Portland,Joo M.Furtado.Brazil.São Paulo,Paige E.Snow.Australia.Portland,Kimberly A.Samson.Australia.Portland,Sydney J.Lashley.Australia.Portland,Brieanna R.Brown.Australia.Portland,Reiko.Horai.United Kingdom.Bethesda,Mary J.Mattapallil.United Kingdom.Bethesda,Biying.Xu.United Kingdom.Bethesda,Michelle C.Callegan.United States.University,Luke S.Uebelhoer.Australia.Portland,Christina L.Lancioni.Australia.Portland,Richard K.Vehe.United States.Minneapolis,Bryce A.Binstadt.United States.Minneapolis,Justine R.Smith.Australia.Adelaide,Rachel R.Caspi.United Kingdom.Bethesda,Holly L.Rosenzweig.Australia.Portland"
4802,4802,2020,10,Nature communications,Structure of Epstein-Barr virus tegument protein complex BBRF2-BSRF1 reveals its potential role in viral envelopment,"HuiPing.He.China.Guangzhou,Meng.Luo.China.Guangzhou,YuLu.Cao.China.Guangzhou,YuXin.Lin.China.Guangzhou,Hua.Zhang.China.Guangzhou,Xiao.Zhang.China.Guangzhou,JunYing.Ou.China.Guangzhou,Bing.Yu.China.Guangzhou,Xiaoxue.Chen.China.Zhuhai,Miao.Xu.China.Guangzhou,Lin.Feng.China.Guangzhou,MuSheng.Zeng.China.Guangzhou,YiXin.Zeng.China.Guangzhou,Song.Gao.China.Guangzhou"
4803,4803,2020,10,Nature communications,The evolution of tit-for-tat in bacteria via the type VI secretion system,"William P J.Smith.New Zealand.Oxford,Maj.Brodmann.Switzerland.Basel,Daniel.Unterweger.Germany.Kiel,Yohan.Davit.France.Toulouse,Laurie E.Comstock.South Africa.Boston,Marek.Basler.Switzerland.Basel,Kevin R.Foster.New Zealand.Oxford"
4804,4804,2020,10,Nature communications,Presence of low virulence chytrid fungi could protect European amphibians from more deadly strains,"Mark S.Greener.Belgium.Merelbeke,Elin.Verbrugghe.Belgium.Merelbeke,Moira.Kelly.Belgium.Merelbeke,Mark.Blooi.Belgium.Merelbeke,Wouter.Beukema.Belgium.Merelbeke,Stefano.Canessa.Belgium.Merelbeke,Salvador.Carranza.Philippines.Barcelona,Siska.Croubels.Belgium.Merelbeke,Niels.De Troyer.United States.Belgium,Daniel.FernandezGiberteau.Spain.Calafell,Peter.Goethals.United States.Belgium,Luc.Lens.Belgium.Ghent,Zhimin.Li.Belgium.Merelbeke,Gwij.Stegen.Belgium.Merelbeke,Diederik.Strubbe.Belgium.Ghent,Robby.van Leeuwenberg.Belgium.Merelbeke,Sarah.Van Praet.Belgium.Merelbeke,Mireia.VilaEscale.Philippines.Barcelona,Muriel.Vervaeke.United States.Belgium,Frank.Pasmans.Belgium.Merelbeke,An.Martel.Belgium.Merelbeke"
4805,4805,2020,10,Nature communications,Neglecting uncertainties biases house-elevation decisions to manage riverine flood risks,"Mahkameh.Zarekarizi.United States.University Park,Vivek.Srikrishnan.United States.University Park,Klaus.Keller.United States.University Park"
4806,4806,2020,10,Nature communications,"A combined high-throughput and high-content platform for unified on-chip synthesis, characterization and biological screening","Maximilian.Benz.None.None,Arndt.Asperger.Germany.Bremen,Meike.Hamester.Germany.Bremen,Alexander.Welle.None.None,Stefan.Heissler.None.None,Pavel A.Levkin.None.None"
4807,4807,2020,10,Nature communications,"Over-activation of primate subgenual cingulate cortex enhances the cardiovascular, behavioral and neural responses to threat","Laith.Alexander.Australia.Cambridge,Christian M.Wood.Australia.Cambridge,Philip L R.Gaskin.Australia.Cambridge,Stephen J.Sawiak.Australia.Cambridge,Tim D.Fryer.Australia.Cambridge,Young T.Hong.Australia.Cambridge,Lauren.McIver.Australia.Cambridge,Hannah F.Clarke.Australia.Cambridge,Angela C.Roberts.Australia.Cambridge"
4808,4808,2020,10,Nature communications,Vortex phase matching as a strategy for schooling in robots and in fish,"Liang.Li.Germany.Konstanz,Mt.Nagy.Germany.Konstanz,Jacob M.Graving.Germany.Konstanz,Joseph.BakColeman.United States.Princeton,Guangming.Xie.China.Beijing,Iain D.Couzin.Germany.Konstanz"
4809,4809,2020,10,Nature communications,Automated and optimally FRET-assisted structural modeling,"Mykola.Dimura.Germany.Düsseldorf,ThomasOtavio.Peulen.Germany.Düsseldorf,Hugo.Sanabria.Germany.Düsseldorf,Dmitro.Rodnin.Germany.Düsseldorf,Katherina.Hemmen.Germany.Düsseldorf,Christian A.Hanke.Germany.Düsseldorf,Claus A M.Seidel.Germany.Düsseldorf,Holger.Gohlke.Germany.Düsseldorf"
4810,4810,2020,10,Nature communications,Detecting and tracking drift in quantum information processors,"Timothy.Proctor.United States.Albuquerque,Melissa.Revelle.United States.Sandia,Erik.Nielsen.United States.Albuquerque,Kenneth.Rudinger.United States.Albuquerque,Daniel.Lobser.United States.Sandia,Peter.Maunz.United States.Sandia,Robin.BlumeKohout.United States.Albuquerque,Kevin.Young.United States.Albuquerque"
4811,4811,2020,10,Nature communications,3D printed graphene-based self-powered strain sensors for smart tires in autonomous vehicles,"Deepam.Maurya.United States.Blacksburg,Seyedmeysam.Khaleghian.Mexico.San Marcos,Rammohan.Sriramdas.United States.University Park,Prashant.Kumar.United States.Blacksburg,Ravi Anant.Kishore.United States.Blacksburg,Min Gyu.Kang.United States.University Park,Vireshwar.Kumar.United States.Blacksburg,HyunCheol.Song.Korea, Republic of.Seoul,SeulYi.Lee.United States.Blacksburg,Yongke.Yan.United States.University Park,JungMin.Park.United States.Blacksburg,Saied.Taheri.United States.Blacksburg,Shashank.Priya.United States.University Park"
4812,4812,2020,10,Nature communications,Mendelian randomization study of maternal influences on birthweight and future cardiometabolic risk in the HUNT cohort,"GunnHelen.Moen.Norway.Oslo,Ben.Brumpton.Norway.Trondheim,Cristen.Willer.United States.Center,Bjrn Olav.svold.Norway.Trondheim,Kre I.Birkeland.Norway.Oslo,Geng.Wang.United States.University,Michael C.Neale.South Africa.Richmond,Rachel M.Freathy.United Kingdom.Exeter,George Davey.Smith.United Kingdom.Bristol,Deborah A.Lawlor.United Kingdom.Bristol,Robert M.Kirkpatrick.South Africa.Richmond,Nicole M.Warrington.United States.University,David M.Evans.United States.University"
4813,4813,2020,10,Nature communications,E-cadherin focuses protrusion formation at the front of migrating cells by impeding actin flow,"Cecilia.Grimaldi.Germany.Münster,Isabel.Schumacher.Germany.Münster,Aleix.BoquetPujadas.Gabon.Paris,Katsiaryna.Tarbashevich.Germany.Münster,Bart Eduard.Vos.Germany.Münster,Jan.Bandemer.Germany.Münster,Jan.Schick.Germany.Münster,Anne.Aalto.Germany.Münster,JeanChristophe.OlivoMarin.Gabon.Paris,Timo.Betz.Germany.Münster,Erez.Raz.Germany.Münster"
