,Unnamed: 0,pub_year,pub_month,journal_name,paper_title,author
2151,2151,2019,11,Nature communications,An open source automated tumor infiltrating lymphocyte algorithm for prognosis in melanoma,"Balazs$Acs$Department of Pathology, Yale School of Medicine, New Haven, CT, 06510, USA.#Fahad Shabbir$Ahmed$Department of Pathology, Yale School of Medicine, New Haven, CT, 06510, USA.#Swati$Gupta$Department of Pathology, Yale School of Medicine, New Haven, CT, 06510, USA.#Pok Fai$Wong$Department of Pathology, Yale School of Medicine, New Haven, CT, 06510, USA.#Robyn D$Gartrell$Department of Medicine, Division of Hematology/Oncology, Columbia University Medical Center/New York Presbyterian, New York, NY, USA.#Jaya$Sarin Pradhan$Department of Pathology and Cell Biology, Division of Oral and Maxillofacial Pathology, Columbia University Irving Medical Center/New York Presbyterian, New York, NY, USA.#Emanuelle M$Rizk$Department of Medicine, Division of Hematology/Oncology, Columbia University Irving Medical Center/New York Presbyterian, New York, NY, USA.#Bonnie$Gould Rothberg$Department of Medicine, Yale School of Medicine, New Haven, CT, 06510, USA.#Yvonne M$Saenger$Department of Medicine, Division of Hematology/Oncology, Columbia University Irving Medical Center/New York Presbyterian, New York, NY, USA.#David L$Rimm$Department of Pathology, Yale School of Medicine, New Haven, CT, 06510, USA. david.rimm@yale.edu."
2152,2152,2019,11,Nature communications,A high-throughput screen identifies that CDK7 activates glucose consumption in lung cancer cells,"Chiara$Ghezzi$Crump Institute for Molecular Imaging, University of California, Los Angeles, CA, 90095, USA.#Alicia$Wong$Crump Institute for Molecular Imaging, University of California, Los Angeles, CA, 90095, USA.#Bao Ying$Chen$Crump Institute for Molecular Imaging, University of California, Los Angeles, CA, 90095, USA.#Bernard$Ribalet$Department of Physiology, University of California, Los Angeles, CA, 90095, USA.#Robert$Damoiseaux$Crump Institute for Molecular Imaging, University of California, Los Angeles, CA, 90095, USA.#Peter M$Clark$Crump Institute for Molecular Imaging, University of California, Los Angeles, CA, 90095, USA. pclark@mednet.ucla.edu."
2153,2153,2019,11,Nature communications,Imaging and writing magnetic domains in the non-collinear antiferromagnet Mn<sub>3</sub>Sn,"Helena$Reichlova$Institut für Festkörper- und Materialphysik and Würzburg-Dresden Cluster of Excellence ct.qmat, Technische Universität Dresden, 01062, Dresden, Germany. helena.reichlova@tu-dresden.de.#Tomas$Janda$Faculty of Mathematics and Physics, Charles University, Ke Karlovu 3, 121 16, Prague 2, Czech Republic.#Joao$Godinho$Faculty of Mathematics and Physics, Charles University, Ke Karlovu 3, 121 16, Prague 2, Czech Republic.#Anastasios$Markou$Max Planck Institute for Chemical Physics of Solids, Nöthnitzer Straße 40, 01187, Dresden, Germany.#Dominik$Kriegner$Institute of Physics, Czech Academy of Sciences, Cukrovarnická 10, 162 00, Praha 6, Czech Republic.#Richard$Schlitz$Institut für Festkörper- und Materialphysik and Würzburg-Dresden Cluster of Excellence ct.qmat, Technische Universität Dresden, 01062, Dresden, Germany.#Jakub$Zelezny$Institute of Physics, Czech Academy of Sciences, Cukrovarnická 10, 162 00, Praha 6, Czech Republic.#Zbynek$Soban$Institute of Physics, Czech Academy of Sciences, Cukrovarnická 10, 162 00, Praha 6, Czech Republic.#Mauricio$Bejarano$Helmholtz-Zentrum Dresden-Rossendorf, Institute of Ion Beam Physics and Materials Research, Bautzner Landstraße 400, 01328, Dresden, Germany.#Helmut$Schultheiss$Helmholtz-Zentrum Dresden-Rossendorf, Institute of Ion Beam Physics and Materials Research, Bautzner Landstraße 400, 01328, Dresden, Germany.#Petr$Nemec$Faculty of Mathematics and Physics, Charles University, Ke Karlovu 3, 121 16, Prague 2, Czech Republic.#Tomas$Jungwirth$Institute of Physics, Czech Academy of Sciences, Cukrovarnická 10, 162 00, Praha 6, Czech Republic.#Claudia$Felser$Max Planck Institute for Chemical Physics of Solids, Nöthnitzer Straße 40, 01187, Dresden, Germany.#Joerg$Wunderlich$Institute of Physics, Czech Academy of Sciences, Cukrovarnická 10, 162 00, Praha 6, Czech Republic.#Sebastian T B$Goennenwein$Institut für Festkörper- und Materialphysik and Würzburg-Dresden Cluster of Excellence ct.qmat, Technische Universität Dresden, 01062, Dresden, Germany."
2154,2154,2019,11,Nature communications,Acoustic enrichment can enhance fish community development on degraded coral reef habitat,"Timothy A C$Gordon$Biosciences, University of Exeter, Hatherly Laboratories, Prince of Wales Road, Exeter, EX4 4PS, UK. tg333@exeter.ac.uk.#Andrew N$Radford$School of Biological Sciences, University of Bristol, 24 Tyndall Avenue, Bristol, BS8 1TQ, UK.#Isla K$Davidson$School of Biological Sciences, University of Bristol, 24 Tyndall Avenue, Bristol, BS8 1TQ, UK.#Kasey$Barnes$Department of Marine Biology and Aquaculture, James Cook University, Townsville, QLD 4811, Australia.#Kieran$McCloskey$Biosciences, University of Exeter, Hatherly Laboratories, Prince of Wales Road, Exeter, EX4 4PS, UK.#Sophie L$Nedelec$Biosciences, University of Exeter, Hatherly Laboratories, Prince of Wales Road, Exeter, EX4 4PS, UK.#Mark G$Meekan$Australian Institute of Marine Science, Perth, WA, 6009, Australia.#Mark I$McCormick$Department of Marine Biology and Aquaculture, James Cook University, Townsville, QLD 4811, Australia.#Stephen D$Simpson$Biosciences, University of Exeter, Hatherly Laboratories, Prince of Wales Road, Exeter, EX4 4PS, UK."
2155,2155,2019,11,Nature communications,Southern Africa crustal anisotropy reveals coupled crust-mantle evolution for over 2 billion years,"H$Thybo$School of Earth Sciences, China University of Geosciences, Wuhan, China. thybo@geo.uio.no.#M$Youssof$King Abdullah University of Science and Technology (KAUST), Thuwal, Saudi Arabia.#I M$Artemieva$Stanford University, Palo Alto, CA, USA."
2156,2156,2019,11,Nature communications,Chemical unfolding of protein domains induces shape change in programmed protein hydrogels,"Luai R$Khoury$Department of Physics, University of Wisconsin-Milwaukee, 3135 North Maryland Ave., Milwaukee, WI, 53211, USA. khoury@uwm.edu.#Ionel$Popa$Department of Physics, University of Wisconsin-Milwaukee, 3135 North Maryland Ave., Milwaukee, WI, 53211, USA. popa@uwm.edu."
2157,2157,2019,11,Nature communications,Efficient upgrading of CO to C<sub>3</sub> fuel using asymmetric C-C coupling active sites,"Xue$Wang$Department of Electrical and Computer Engineering, University of Toronto, 35 St George Street, Toronto, ON, M5S 1A4, Canada.#Ziyun$Wang$Department of Electrical and Computer Engineering, University of Toronto, 35 St George Street, Toronto, ON, M5S 1A4, Canada.#TaoTao$Zhuang$Department of Electrical and Computer Engineering, University of Toronto, 35 St George Street, Toronto, ON, M5S 1A4, Canada.#CaoThang$Dinh$Department of Electrical and Computer Engineering, University of Toronto, 35 St George Street, Toronto, ON, M5S 1A4, Canada.#Jun$Li$Department of Electrical and Computer Engineering, University of Toronto, 35 St George Street, Toronto, ON, M5S 1A4, Canada.#DaeHyun$Nam$Department of Electrical and Computer Engineering, University of Toronto, 35 St George Street, Toronto, ON, M5S 1A4, Canada.#Fengwang$Li$Department of Electrical and Computer Engineering, University of Toronto, 35 St George Street, Toronto, ON, M5S 1A4, Canada.#ChunWei$Huang$Material and Chemical Research Laboratories, Industrial Technology Research Institute, Hsinchu, 31040, Taiwan.#ChihShan$Tan$Department of Electrical and Computer Engineering, University of Toronto, 35 St George Street, Toronto, ON, M5S 1A4, Canada.#Zitao$Chen$Center for Nanophase Materials Sciences, Oak Ridge National Laboratory, 1 Bethel Valley Road, Oak Ridge, TN, 37830, USA.#Miaofang$Chi$Center for Nanophase Materials Sciences, Oak Ridge National Laboratory, 1 Bethel Valley Road, Oak Ridge, TN, 37830, USA.#Christine M$Gabardo$Department of Mechanical and Industrial Engineering, University of Toronto, 5 King's College Road, Toronto, ON, M5S 3G8, Canada.#Ali$Seifitokaldani$Department of Electrical and Computer Engineering, University of Toronto, 35 St George Street, Toronto, ON, M5S 1A4, Canada.#Petar$Todorovi$Department of Electrical and Computer Engineering, University of Toronto, 35 St George Street, Toronto, ON, M5S 1A4, Canada.#Andrew$Proppe$Department of Electrical and Computer Engineering, University of Toronto, 35 St George Street, Toronto, ON, M5S 1A4, Canada.#Yuanjie$Pang$Department of Electrical and Computer Engineering, University of Toronto, 35 St George Street, Toronto, ON, M5S 1A4, Canada.#Ahmad R$Kirmani$Materials Science and Engineering Division, National Institute of Standards and Technology (NIST), 100 Bureau Dr, Gaithersburg, MD, 20899, USA.#Yuhang$Wang$Department of Electrical and Computer Engineering, University of Toronto, 35 St George Street, Toronto, ON, M5S 1A4, Canada.#Alexander H$Ip$Department of Electrical and Computer Engineering, University of Toronto, 35 St George Street, Toronto, ON, M5S 1A4, Canada.#Lee J$Richter$Materials Science and Engineering Division, National Institute of Standards and Technology (NIST), 100 Bureau Dr, Gaithersburg, MD, 20899, USA.#Benjamin$Scheffel$Department of Electrical and Computer Engineering, University of Toronto, 35 St George Street, Toronto, ON, M5S 1A4, Canada.#Aoni$Xu$Department of Electrical and Computer Engineering, University of Toronto, 35 St George Street, Toronto, ON, M5S 1A4, Canada.#ShenChuan$Lo$Material and Chemical Research Laboratories, Industrial Technology Research Institute, Hsinchu, 31040, Taiwan.#Shana O$Kelley$Department of Chemistry, University of Toronto, 80 St George Street, Toronto, ON, M5S 3H6, Canada.#David$Sinton$Department of Mechanical and Industrial Engineering, University of Toronto, 5 King's College Road, Toronto, ON, M5S 3G8, Canada.#Edward H$Sargent$Department of Electrical and Computer Engineering, University of Toronto, 35 St George Street, Toronto, ON, M5S 1A4, Canada. ted.sargent@utoronto.ca."
2158,2158,2019,11,Science advances,Highly efficient hot electron harvesting from graphene before electron-hole thermalization,"Yuzhong$Chen$Center for Chemistry of High-Performance & Novel Materials, Department of Chemistry, Zhejiang University, Hangzhou, Zhejiang 310027, China.#Yujie$Li$Center for Chemistry of High-Performance & Novel Materials, Department of Chemistry, Zhejiang University, Hangzhou, Zhejiang 310027, China.#Yida$Zhao$Center for Chemistry of High-Performance & Novel Materials, Department of Chemistry, Zhejiang University, Hangzhou, Zhejiang 310027, China.#Hongzhi$Zhou$Center for Chemistry of High-Performance & Novel Materials, Department of Chemistry, Zhejiang University, Hangzhou, Zhejiang 310027, China.#Haiming$Zhu$Center for Chemistry of High-Performance & Novel Materials, Department of Chemistry, Zhejiang University, Hangzhou, Zhejiang 310027, China."
2159,2159,2019,11,Science advances,Trace CO<sub>2</sub> capture by an ultramicroporous physisorbent with low water affinity,"Soumya$Mukherjee$Bernal Institute, Department of Chemical Sciences, University of Limerick, Limerick V94 T9PX , Republic of Ireland.#Nivedita$Sikdar$Bernal Institute, Department of Chemical Sciences, University of Limerick, Limerick V94 T9PX , Republic of Ireland.#Daniel$ONolan$Bernal Institute, Department of Chemical Sciences, University of Limerick, Limerick V94 T9PX , Republic of Ireland.#Douglas M$Franz$Department of Chemistry, University of South Florida, 4202 East Fowler Avenue, CHE205, Tampa, FL 33620-5250, USA.#Victoria$Gascn$Bernal Institute, Department of Chemical Sciences, University of Limerick, Limerick V94 T9PX , Republic of Ireland.#Amrit$Kumar$Bernal Institute, Department of Chemical Sciences, University of Limerick, Limerick V94 T9PX , Republic of Ireland.#Naveen$Kumar$Bernal Institute, Department of Chemical Sciences, University of Limerick, Limerick V94 T9PX , Republic of Ireland.#Hayley S$Scott$MacDiarmid Institute for Advanced Materials and Nanotechnology, School of Physical and Chemical Sciences, University of Canterbury, Private Bag 4800, Christchurch 8140, New Zealand.#David G$Madden$Bernal Institute, Department of Chemical Sciences, University of Limerick, Limerick V94 T9PX , Republic of Ireland.#Paul E$Kruger$MacDiarmid Institute for Advanced Materials and Nanotechnology, School of Physical and Chemical Sciences, University of Canterbury, Private Bag 4800, Christchurch 8140, New Zealand.#Brian$Space$Department of Chemistry, University of South Florida, 4202 East Fowler Avenue, CHE205, Tampa, FL 33620-5250, USA.#Michael J$Zaworotko$Bernal Institute, Department of Chemical Sciences, University of Limerick, Limerick V94 T9PX , Republic of Ireland."
2160,2160,2019,11,Science advances,Sculpted grain boundaries in soft crystals,"Xiao$Li$Pritzker School of Molecular Engineering, The University of Chicago, Chicago, IL 60637, USA.#Jos A$MartnezGonzlez$Facultad de Ciencias, Universidad Autónoma de San Luis Potosí, Av. Parque Chapultepec 1570, San Luis Potosí 78295, SLP, México.#Orlando$Guzmn$Departamento de Física, Universidad Autonóma Metropolitana, Av. San Rafael Atlixco 186, Ciudad de México 09340, México.#Xuedan$Ma$Center for Nanoscale Materials, Argonne National Laboratory, Lemont, IL 60439, USA.#Kangho$Park$Pritzker School of Molecular Engineering, The University of Chicago, Chicago, IL 60637, USA.#Chun$Zhou$Pritzker School of Molecular Engineering, The University of Chicago, Chicago, IL 60637, USA.#Yu$Kambe$Pritzker School of Molecular Engineering, The University of Chicago, Chicago, IL 60637, USA.#Hyeong Min$Jin$Pritzker School of Molecular Engineering, The University of Chicago, Chicago, IL 60637, USA.#James A$Dolan$Pritzker School of Molecular Engineering, The University of Chicago, Chicago, IL 60637, USA.#Paul F$Nealey$Pritzker School of Molecular Engineering, The University of Chicago, Chicago, IL 60637, USA.#Juan J$de Pablo$Pritzker School of Molecular Engineering, The University of Chicago, Chicago, IL 60637, USA."
