,Unnamed: 0,pub_year,pub_month,journal_name,paper_title,author
19176,19176,2020,3,PLoS genetics,A fly model establishes distinct mechanisms for synthetic CRISPR/Cas9 sex distorters,"Barbara$Fasulo$Department of Life Sciences, Imperial College London, Sir Alexander Fleming Building, South Kensington Campus, London, United Kingdom.#Angela$Meccariello$Department of Life Sciences, Imperial College London, Sir Alexander Fleming Building, South Kensington Campus, London, United Kingdom.#Maya$Morgan$Department of Life Sciences, Imperial College London, Sir Alexander Fleming Building, South Kensington Campus, London, United Kingdom.#Carl$Borufka$Department of Life Sciences, Imperial College London, Sir Alexander Fleming Building, South Kensington Campus, London, United Kingdom.#Philippos Aris$Papathanos$Department of Entomology, Robert H. Smith Faculty of Agriculture, Food and Environment, Hebrew University of Jerusalem, Rehovot, Israel.#Nikolai$Windbichler$Department of Life Sciences, Imperial College London, Sir Alexander Fleming Building, South Kensington Campus, London, United Kingdom."
19177,19177,2020,3,PLoS genetics,A kinesin Klp10A mediates cell cycle-dependent shuttling of Piwi between nucleus and nuage,"Zsolt G$Venkei$Life Sciences Institute, University of Michigan, Ann Arbor, Michigan, United States of America.#Charlotte P$Choi$Department of Biology, Johns Hopkins University, Baltimore, Maryland, United States of America.#Suhua$Feng$Department of Molecular, Cell and Developmental Biology, University of California, Los Angeles, California, United States of America.#Cuie$Chen$Life Sciences Institute, University of Michigan, Ann Arbor, Michigan, United States of America.#Steven E$Jacobsen$Department of Molecular, Cell and Developmental Biology, University of California, Los Angeles, California, United States of America.#John K$Kim$Department of Biology, Johns Hopkins University, Baltimore, Maryland, United States of America.#Yukiko M$Yamashita$Life Sciences Institute, University of Michigan, Ann Arbor, Michigan, United States of America."
19178,19178,2020,3,PLoS neglected tropical diseases,The global seroprevalence of anti-Toxoplasma gondii antibodies in women who had spontaneous abortion: A systematic review and meta-analysis,"Tooran$Nayeri$Toxoplasmosis Research Center, Mazandaran University of Medical Sciences, Sari, Iran.#Shahabeddin$Sarvi$Toxoplasmosis Research Center, Mazandaran University of Medical Sciences, Sari, Iran.#Mahmood$Moosazadeh$Health Sciences Research Center, Addiction Institute, Mazandaran University of Medical Sciences, Sari, Iran.#Afsaneh$Amouei$Toxoplasmosis Research Center, Mazandaran University of Medical Sciences, Sari, Iran.#Zahra$Hosseininejad$Toxoplasmosis Research Center, Mazandaran University of Medical Sciences, Sari, Iran.#Ahmad$Daryani$Toxoplasmosis Research Center, Mazandaran University of Medical Sciences, Sari, Iran."
19179,19179,2020,3,PLoS neglected tropical diseases,Identification of clinically approved small molecules that inhibit growth and affect transcript levels of developmentally regulated genes in the African trypanosome,"Madison Elle$Walsh$Department of Biology, Harvey Mudd College, Claremont, California, United States of America.#Eleanor Mary$Naudzius$Department of Biology, Harvey Mudd College, Claremont, California, United States of America.#Savanah Jessica$Diaz$Department of Biology, Harvey Mudd College, Claremont, California, United States of America.#Theodore William$Wismar$Department of Biology, Harvey Mudd College, Claremont, California, United States of America.#Mikhail$Martchenko Shilman$School of Applied Life Sciences, Keck Graduate Institute, Claremont, California, United States of America.#Danae$Schulz$Department of Biology, Harvey Mudd College, Claremont, California, United States of America."
19180,19180,2020,3,PLoS pathogens,Broad-spectrum suppression of bacterial pneumonia by aminoglycoside-propagated Acinetobacter baumannii,"M Indriati$HoodPishchany$Department of Pediatrics, Division of Infectious Diseases, Boston Children's Hospital, Boston, Massachusetts, United States of America.#Ly$Pham$Department of Pathology, Microbiology, and Immunology, Vanderbilt University Medical Center, Nashville, Tennessee, United States of America.#Christiaan D$Wijers$Department of Pathology, Microbiology, and Immunology, Vanderbilt University Medical Center, Nashville, Tennessee, United States of America.#William J$Burns$Department of Pathology, Microbiology, and Immunology, Vanderbilt University Medical Center, Nashville, Tennessee, United States of America.#Kelli L$Boyd$Department of Pathology, Microbiology, and Immunology, Vanderbilt University Medical Center, Nashville, Tennessee, United States of America.#Lauren D$Palmer$Department of Pathology, Microbiology, and Immunology, Vanderbilt University Medical Center, Nashville, Tennessee, United States of America.#Eric P$Skaar$Department of Pathology, Microbiology, and Immunology, Vanderbilt University Medical Center, Nashville, Tennessee, United States of America.#Michael J$Noto$Department of Pathology, Microbiology, and Immunology, Vanderbilt University Medical Center, Nashville, Tennessee, United States of America."
19181,19181,2020,3,Science advances,Terahertz quantum sensing,"Mirco$Kutas$Fraunhofer Institute for Industrial Mathematics ITWM, Fraunhofer-Platz 1, 67663 Kaiserslautern, Germany.#Bjrn$Haase$Fraunhofer Institute for Industrial Mathematics ITWM, Fraunhofer-Platz 1, 67663 Kaiserslautern, Germany.#Patricia$Bickert$Fraunhofer Institute for Industrial Mathematics ITWM, Fraunhofer-Platz 1, 67663 Kaiserslautern, Germany.#Felix$Riexinger$Fraunhofer Institute for Industrial Mathematics ITWM, Fraunhofer-Platz 1, 67663 Kaiserslautern, Germany.#Daniel$Molter$Fraunhofer Institute for Industrial Mathematics ITWM, Fraunhofer-Platz 1, 67663 Kaiserslautern, Germany.#Georg$von Freymann$Fraunhofer Institute for Industrial Mathematics ITWM, Fraunhofer-Platz 1, 67663 Kaiserslautern, Germany."
19182,19182,2020,3,Science advances,Combining scaling relationships overcomes rate versus overpotential trade-offs in O<sub>2</sub> molecular electrocatalysis,"Daniel J$Martin$Yale University, Department of Chemistry, New Haven, CT, USA.#Brandon Q$Mercado$Yale University, Department of Chemistry, New Haven, CT, USA.#James M$Mayer$Yale University, Department of Chemistry, New Haven, CT, USA."
19183,19183,2020,3,Science advances,A reconstituted mammalian APC-kinesin complex selectively transports defined packages of axonal mRNAs,"Sebastian$Baumann$Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology (BIST), Doctor Aiguader 88, Barcelona 08003, Spain.#Artem$Komissarov$Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology (BIST), Doctor Aiguader 88, Barcelona 08003, Spain.#Maria$Gili$Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology (BIST), Doctor Aiguader 88, Barcelona 08003, Spain.#Verena$Ruprecht$Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology (BIST), Doctor Aiguader 88, Barcelona 08003, Spain.#Stefan$Wieser$ICFO, Castelldelfels, Spain.#Sebastian P$Maurer$Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology (BIST), Doctor Aiguader 88, Barcelona 08003, Spain."
19184,19184,2020,3,Science advances,"Computationally aided, entropy-driven synthesis of highly efficient and durable multi-elemental alloy catalysts","Yonggang$Yao$Department of Materials Science and Engineering, University of Maryland, College Park, MD 20742, USA.#Zhenyu$Liu$Department of Mechanical Engineering and Materials Science, University of Pittsburgh, Pittsburgh, PA 15261, USA.#Pengfei$Xie$Department of Chemical and Biomolecular Engineering, Johns Hopkins University, Baltimore, MD 21218, USA.#Zhennan$Huang$Department of Mechanical and Industrial Engineering, University of Illinois at Chicago, 842 W. Taylor Street, Chicago, IL 60607, USA.#Tangyuan$Li$Department of Materials Science and Engineering, University of Maryland, College Park, MD 20742, USA.#David$Morris$Department of Chemistry, Dalhousie University, Halifax, Nova Scotia B3H 4R2, Canada.#Zou$Finfrock$Science Division, Canadian Light Source Inc., 44 Innovation Boulevard, Saskatoon, Saskatchewan S7N 2V3, Canada.#Jihan$Zhou$Department of Physics and Astronomy and California NanoSystems Institute, University of California, Los Angeles, Los Angeles, CA 90095, USA.#Miaolun$Jiao$Department of Materials Science and Engineering, University of Maryland, College Park, MD 20742, USA.#Jinlong$Gao$Department of Materials Science and Engineering, University of Maryland, College Park, MD 20742, USA.#Yimin$Mao$NIST Center for Neutron Research, National Institute of Standards and Technology, Gaithersburg, MD 20899, USA.#Jianwei John$Miao$Department of Physics and Astronomy and California NanoSystems Institute, University of California, Los Angeles, Los Angeles, CA 90095, USA.#Peng$Zhang$Department of Chemistry, Dalhousie University, Halifax, Nova Scotia B3H 4R2, Canada.#Reza$ShahbazianYassar$Department of Mechanical and Industrial Engineering, University of Illinois at Chicago, 842 W. Taylor Street, Chicago, IL 60607, USA.#Chao$Wang$Department of Chemical and Biomolecular Engineering, Johns Hopkins University, Baltimore, MD 21218, USA.#Guofeng$Wang$Department of Mechanical Engineering and Materials Science, University of Pittsburgh, Pittsburgh, PA 15261, USA.#Liangbing$Hu$Department of Materials Science and Engineering, University of Maryland, College Park, MD 20742, USA."
19185,19185,2020,3,Science advances,The electronic thickness of graphene,"Peter$Rickhaus$Solid State Physics Laboratory, ETH Zürich, CH-8093 Zürich, Switzerland.#MingHao$Liu$Department of Physics, National Cheng Kung University, Tainan 70101, Taiwan.#Marcin$Kurpas$Institute of Physics, University of Silesia in Katowice, 41-500 Chorzów, Poland.#Annika$Kurzmann$Solid State Physics Laboratory, ETH Zürich, CH-8093 Zürich, Switzerland.#Yongjin$Lee$Solid State Physics Laboratory, ETH Zürich, CH-8093 Zürich, Switzerland.#Hiske$Overweg$Solid State Physics Laboratory, ETH Zürich, CH-8093 Zürich, Switzerland.#Marius$Eich$Solid State Physics Laboratory, ETH Zürich, CH-8093 Zürich, Switzerland.#Riccardo$Pisoni$Solid State Physics Laboratory, ETH Zürich, CH-8093 Zürich, Switzerland.#Takashi$Taniguchi$National Institute for Materials Science, 1-1 Namiki, Tsukuba 305-0044, Japan.#Kenji$Watanabe$National Institute for Materials Science, 1-1 Namiki, Tsukuba 305-0044, Japan.#Klaus$Richter$Institute of Theoretical Physics, University of Regensburg, D-93040 Regensburg, Germany.#Klaus$Ensslin$Solid State Physics Laboratory, ETH Zürich, CH-8093 Zürich, Switzerland.#Thomas$Ihn$Solid State Physics Laboratory, ETH Zürich, CH-8093 Zürich, Switzerland."
