,Unnamed: 0,pub_year,pub_month,journal_name,paper_title,author
2397,2397,2020,12,Nature,Lymphoangiocrine signals promote cardiac growth and repair,"Xiaolei$Liu$Center for Vascular and Developmental Biology, Feinberg Cardiovascular and Renal Research Institute, Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.#Ester$De la Cruz$Cardiovascular Development Program, Centro Nacional de Investigaciones Cardiovasculares, CNIC, Madrid, Spain.#Xiaowu$Gu$Department of Molecular Biology, University of Texas Southwestern Medical Center, Dallas, TX, USA.#Laszlo$Balint$Department of Physiology, Semmelweis University School of Medicine, Budapest, Hungary.#Michael$OxendineBurns$Center for Vascular and Developmental Biology, Feinberg Cardiovascular and Renal Research Institute, Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.#Tamara$Terrones$Department of Molecular Genetics, University of Texas Southwestern Medical Center, Dallas, TX, USA.#Wanshu$Ma$Center for Vascular and Developmental Biology, Feinberg Cardiovascular and Renal Research Institute, Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.#HuiHsuan$Kuo$Department of Pharmacology, Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.#Connor$Lantz$Department of Pathology, Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.#Trisha$Bansal$Center for Vascular and Developmental Biology, Feinberg Cardiovascular and Renal Research Institute, Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.#Edward$Thorp$Department of Pathology, Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.#Paul$Burridge$Department of Pharmacology, Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.#Zoltn$Jakus$Department of Physiology, Semmelweis University School of Medicine, Budapest, Hungary.#Joachim$Herz$Department of Molecular Genetics, University of Texas Southwestern Medical Center, Dallas, TX, USA.#Ondine$Cleaver$Department of Molecular Biology, University of Texas Southwestern Medical Center, Dallas, TX, USA.#Miguel$Torres$Cardiovascular Development Program, Centro Nacional de Investigaciones Cardiovasculares, CNIC, Madrid, Spain.#Guillermo$Oliver$Center for Vascular and Developmental Biology, Feinberg Cardiovascular and Renal Research Institute, Feinberg School of Medicine, Northwestern University, Chicago, IL, USA. guillermo.oliver@northwestern.edu."
2398,2398,2020,12,Nature,Impacts of speciation and extinction measured by an evolutionary decay clock,"Jennifer F$Hoyal Cuthill$Institute of Analytics and Data Science, University of Essex, Colchester, UK. j.hoyal-cuthill@essex.ac.uk.#Nicholas$Guttenberg$Earth-Life Science Institute, Tokyo Institute of Technology, Tokyo, Japan.#Graham E$Budd$Department of Earth Sciences, Palaeobiology Programme, Uppsala University, Uppsala, Sweden."
2399,2399,2020,12,Nature,The functional proteome landscape of Escherichia coli,"Andr$Mateus$Genome Biology Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.#Johannes$Hevler$Genome Biology Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.#Jacob$Bobonis$Genome Biology Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.#Nils$Kurzawa$Genome Biology Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.#Malay$Shah$Genome Biology Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.#Karin$Mitosch$Genome Biology Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.#Camille V$Goemans$Genome Biology Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.#Dominic$Helm$Proteomics Core Facility, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.#Frank$Stein$Proteomics Core Facility, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.#Athanasios$Typas$Genome Biology Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany. typas@embl.de.#Mikhail M$Savitski$Genome Biology Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany. mikhail.savitski@embl.de."
2400,2400,2020,12,Nature,Enigmatic dinosaur precursors bridge the gap to the origin of Pterosauria,"Martn D$Ezcurra$Sección Paleontología de Vertebrados CONICET-Museo Argentino de Ciencias Naturales 'Bernardino Rivadavia', Buenos Aires, Argentina. martindezcurra@yahoo.com.ar.#Sterling J$Nesbitt$Department of Geosciences, Virginia Tech, Blacksburg, VA, USA.#Mario$Bronzati$Departamento de Biologia, Universidade de São Paulo, Ribeirão Preto, Brazil.#Fabio Marco$Dalla Vecchia$Research Group of Mesozoic Faunas, Institut Català de Paleontologia Miquel Crusafont (ICP), Sabadell, Spain.#Federico L$Agnolin$Laboratorio de Anatomía Comparada y Evolución de los Vertebrados CONICET-Museo Argentino de Ciencias Naturales 'Bernardino Rivadavia', Buenos Aires, Argentina.#Roger B J$Benson$Department of Earth Sciences, University of Oxford, Oxford, UK.#Federico$Brissn Egli$Laboratorio de Anatomía Comparada y Evolución de los Vertebrados CONICET-Museo Argentino de Ciencias Naturales 'Bernardino Rivadavia', Buenos Aires, Argentina.#Sergio F$Cabreira$Associação Sul Brasileira de Paleontologia, Faxinal do Soturno, Brazil.#Serjoscha W$Evers$Department of Earth Sciences, University of Oxford, Oxford, UK.#Adriel R$Gentil$Laboratorio de Anatomía Comparada y Evolución de los Vertebrados CONICET-Museo Argentino de Ciencias Naturales 'Bernardino Rivadavia', Buenos Aires, Argentina.#Randall B$Irmis$Natural History Museum of Utah, University of Utah, Salt Lake City, UT, USA.#Agustn G$Martinelli$Sección Paleontología de Vertebrados CONICET-Museo Argentino de Ciencias Naturales 'Bernardino Rivadavia', Buenos Aires, Argentina.#Fernando E$Novas$Laboratorio de Anatomía Comparada y Evolución de los Vertebrados CONICET-Museo Argentino de Ciencias Naturales 'Bernardino Rivadavia', Buenos Aires, Argentina.#Lcio$Roberto da Silva$Associação Sul Brasileira de Paleontologia, Faxinal do Soturno, Brazil.#Nathan D$Smith$The Dinosaur Institute, Natural History Museum of Los Angeles County, Los Angeles, CA, USA.#Michelle R$Stocker$Department of Geosciences, Virginia Tech, Blacksburg, VA, USA.#Alan H$Turner$Department of Anatomical Sciences, Stony Brook University, Stony Brook, NY, USA.#Max C$Langer$Departamento de Biologia, Universidade de São Paulo, Ribeirão Preto, Brazil."
2401,2401,2020,12,Nature,A hydrophobic ratchet entrenches molecular complexes,"Georg K A$Hochberg$Department of Ecology and Evolution, University of Chicago, Chicago, IL, USA.#Yang$Liu$Department of Chemistry, Texas A&M University, College Station, TX, USA.#Erik G$Marklund$Department of Chemistry - BMC, Uppsala University, Uppsala, Sweden.#Brian P H$Metzger$Department of Ecology and Evolution, University of Chicago, Chicago, IL, USA.#Arthur$Laganowsky$Department of Chemistry, Texas A&M University, College Station, TX, USA.#Joseph W$Thornton$Department of Ecology and Evolution, University of Chicago, Chicago, IL, USA. joet1@uchicago.edu."
2402,2402,2020,12,Nature,Global human-made mass exceeds all living biomass,"Emily$Elhacham$Department of Plant and Environmental Sciences, Weizmann Institute of Science, Rehovot, Israel.#Liad$BenUri$Department of Plant and Environmental Sciences, Weizmann Institute of Science, Rehovot, Israel.#Jonathan$Grozovski$Department of Plant and Environmental Sciences, Weizmann Institute of Science, Rehovot, Israel.#Yinon M$BarOn$Department of Plant and Environmental Sciences, Weizmann Institute of Science, Rehovot, Israel.#Ron$Milo$Department of Plant and Environmental Sciences, Weizmann Institute of Science, Rehovot, Israel. ron.milo@weizmann.ac.il."
2403,2403,2020,12,Nature,Combine resilience and efficiency in post-COVID societies,Benjamin D$Trump$None#Igor$Linkov$None#William$Hynes$None
2404,2404,2020,12,Nature,What counts as climate finance? Define urgently,Romain$Weikmans$None#J Timmons$Roberts$None#StacyAnn$Robinson$None
2405,2405,2020,12,Nature,Rescue Brazil's burning Pantanal wetlands,Renata$Libonati$None#Carlos C$DaCamara$None#Leonardo F$Peres$None#Lino A$Sander de Carvalho$None#Letcia C$Garcia$None
2406,2406,2020,12,Nature,Author Correction: Coupling of hippocampal theta and ripples with pontogeniculooccipital waves,"Juan F$RamirezVillegas$Department of Physiology of Cognitive Processes, Max Planck Institute for Biological Cybernetics, Tübingen, Germany.#Michel$Besserve$Department of Physiology of Cognitive Processes, Max Planck Institute for Biological Cybernetics, Tübingen, Germany.#Yusuke$Murayama$Department of Physiology of Cognitive Processes, Max Planck Institute for Biological Cybernetics, Tübingen, Germany.#Henry C$Evrard$Department of Physiology of Cognitive Processes, Max Planck Institute for Biological Cybernetics, Tübingen, Germany.#Axel$Oeltermann$Department of Physiology of Cognitive Processes, Max Planck Institute for Biological Cybernetics, Tübingen, Germany.#Nikos K$Logothetis$Department of Physiology of Cognitive Processes, Max Planck Institute for Biological Cybernetics, Tübingen, Germany. nikos.logothetis@tuebingen.mpg.de."
