,Unnamed: 0,pub_year,pub_month,journal_name,paper_title,author
9588,9588,2020,8,Nature communications,Loss of NARS1 impairs progenitor proliferation in cortical brain organoids and leads to microcephaly,"Lu$Wang$Department of Neurosciences, Howard Hughes Medical Institute, University of California San Diego, La Jolla, CA, 92093, USA.#Zhen$Li$Department of Neurosciences, Howard Hughes Medical Institute, University of California San Diego, La Jolla, CA, 92093, USA.#David$Sievert$Department of Neurosciences, Howard Hughes Medical Institute, University of California San Diego, La Jolla, CA, 92093, USA.#Desire E C$Smith$Metabolic Unit, Department of Clinical Chemistry, Amsterdam UMC, Vrije Universiteit Amsterdam, Amsterdam Neuroscience, Amsterdam Gastroenterology & Metabolism, Amsterdam, Netherlands.#Marisa I$Mendes$Metabolic Unit, Department of Clinical Chemistry, Amsterdam UMC, Vrije Universiteit Amsterdam, Amsterdam Neuroscience, Amsterdam Gastroenterology & Metabolism, Amsterdam, Netherlands.#Dillon Y$Chen$Rady Children's Institute for Genomic Medicine, Rady Children's Hospital, San Diego, CA, 92123, USA.#Valentina$Stanley$Department of Neurosciences, Howard Hughes Medical Institute, University of California San Diego, La Jolla, CA, 92093, USA.#Shereen$Ghosh$Department of Neurosciences, Howard Hughes Medical Institute, University of California San Diego, La Jolla, CA, 92093, USA.#Yulu$Wang$Laboratory of Biomanufacturing and Food Engineering, Institute of Food Science and Technology, Chinese Academy of Agricultural Sciences, Beijing, 100193, PR China.#Majdi$Kara$University of Tripoli, Tripoli Children's Hospital, Tripoli, Libya.#Ayca Dilruba$Aslanger$Department of Medical Genetics, Koç University Hospital, Istanbul, 34010, Turkey.#Rasim O$Rosti$Department of Neurosciences, Howard Hughes Medical Institute, University of California San Diego, La Jolla, CA, 92093, USA.#Henry$Houlden$Department of Neuromuscular Disorders, UCL Institute of Neurology, Queen Square, London, WC1N 3BG, UK.#Gajja S$Salomons$Metabolic Unit, Department of Clinical Chemistry, Amsterdam UMC, Vrije Universiteit Amsterdam, Amsterdam Neuroscience, Amsterdam Gastroenterology & Metabolism, Amsterdam, Netherlands.#Joseph G$Gleeson$Department of Neurosciences, Howard Hughes Medical Institute, University of California San Diego, La Jolla, CA, 92093, USA. jogleeson@health.ucsd.edu."
9589,9589,2020,8,Nature communications,Children's family income is associated with cognitive function and volume of anterior not posterior hippocampus,"Alexandra L$Decker$Department of Psychology, University of Toronto, Toronto, ON, Canada. Alexandra.decker@mail.utoronto.ca.#Katherine$Duncan$Department of Psychology, University of Toronto, Toronto, ON, Canada.#Amy S$Finn$Department of Psychology, University of Toronto, Toronto, ON, Canada.#Donald J$Mabbott$Department of Psychology, University of Toronto, Toronto, ON, Canada."
9590,9590,2020,8,Nature communications,Discovery of EMRE in fungi resolves the true evolutionary history of the mitochondrial calcium uniporter,"Alexandros A$Pittis$Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology, 08003, Barcelona, Spain.#Valerie$Goh$Institute for Diabetes and Obesity, Helmholtz Diabetes Center (HDC), Helmholtz Zentrum München, 85764, Neuherberg, Germany.#Alberto$CebrianSerrano$Institute for Diabetes and Obesity, Helmholtz Diabetes Center (HDC), Helmholtz Zentrum München, 85764, Neuherberg, Germany.#Jennifer$Wettmarshausen$Institute for Diabetes and Obesity, Helmholtz Diabetes Center (HDC), Helmholtz Zentrum München, 85764, Neuherberg, Germany.#Fabiana$Perocchi$Institute for Diabetes and Obesity, Helmholtz Diabetes Center (HDC), Helmholtz Zentrum München, 85764, Neuherberg, Germany. fabiana.perocchi@helmholtz-muenchen.de.#Toni$Gabaldn$Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology, 08003, Barcelona, Spain. toni.gabaldon.bcn@gmail.com."
9591,9591,2020,8,Nature communications,Bacterial polyphosphates interfere with the innate host defense to infection,"Julian$Roewe$Center for Thrombosis and Hemostasis, University Medical Center Mainz, 55131, Mainz, Germany.#Georgios$Stavrides$Center for Thrombosis and Hemostasis, University Medical Center Mainz, 55131, Mainz, Germany.#Marcel$Strueve$Center for Thrombosis and Hemostasis, University Medical Center Mainz, 55131, Mainz, Germany.#Arjun$Sharma$Center for Thrombosis and Hemostasis, University Medical Center Mainz, 55131, Mainz, Germany.#Federico$Marini$Center for Thrombosis and Hemostasis, University Medical Center Mainz, 55131, Mainz, Germany.#Amrit$Mann$Center for Thrombosis and Hemostasis, University Medical Center Mainz, 55131, Mainz, Germany.#Stephanie A$Smith$Department of Biological Chemistry, University of Michigan Medical School, Ann Arbor, MI, 48109-1085, USA.#Ziya$Kaya$Department of Medicine III, University of Heidelberg, 69120, Heidelberg, Germany.#Birgit$Strobl$Institute of Animal Breeding and Genetics, Department of Biomedical Science, University of Veterinary Medicine Vienna, 1210, Vienna, Austria.#Mathias$Mueller$Institute of Animal Breeding and Genetics, Department of Biomedical Science, University of Veterinary Medicine Vienna, 1210, Vienna, Austria.#Christoph$Reinhardt$Center for Thrombosis and Hemostasis, University Medical Center Mainz, 55131, Mainz, Germany.#James H$Morrissey$Department of Biological Chemistry, University of Michigan Medical School, Ann Arbor, MI, 48109-1085, USA.#Markus$Bosmann$Center for Thrombosis and Hemostasis, University Medical Center Mainz, 55131, Mainz, Germany. mbosmann@bu.edu."
9592,9592,2020,8,Nature communications,Targeted gene correction of human hematopoietic stem cells for the treatment of Wiskott - Aldrich Syndrome,"Rajeev$Rai$Infection, Immunity and Inflammation Research and Teaching Department, Great Ormond Street Institute of Child Health, University College London, 30 Guilford Street, London, WC1N 1EH, UK.#Marianna$Romito$Infection, Immunity and Inflammation Research and Teaching Department, Great Ormond Street Institute of Child Health, University College London, 30 Guilford Street, London, WC1N 1EH, UK.#Elizabeth$Rivers$Infection, Immunity and Inflammation Research and Teaching Department, Great Ormond Street Institute of Child Health, University College London, 30 Guilford Street, London, WC1N 1EH, UK.#Giandomenico$Turchiano$Infection, Immunity and Inflammation Research and Teaching Department, Great Ormond Street Institute of Child Health, University College London, 30 Guilford Street, London, WC1N 1EH, UK.#Georges$Blattner$Infection, Immunity and Inflammation Research and Teaching Department, Great Ormond Street Institute of Child Health, University College London, 30 Guilford Street, London, WC1N 1EH, UK.#Winston$Vetharoy$Infection, Immunity and Inflammation Research and Teaching Department, Great Ormond Street Institute of Child Health, University College London, 30 Guilford Street, London, WC1N 1EH, UK.#Dariusz$Ladon$SIHMDS-Acquired Genomics, Great Ormond Street Hospital for Children NHS Foundation Trust, Great Ormond Street, London, WC1N 3JH, UK.#Geoffroy$Andrieux$Institute of Medical Bioinformatics and System Medicine, University of Freiburg, 26 Stefan-Meier-Strasse, 79104, Freiburg, Germany.#Fang$Zhang$Infection, Immunity and Inflammation Research and Teaching Department, Great Ormond Street Institute of Child Health, University College London, 30 Guilford Street, London, WC1N 1EH, UK.#Marta$Zinicola$Infection, Immunity and Inflammation Research and Teaching Department, Great Ormond Street Institute of Child Health, University College London, 30 Guilford Street, London, WC1N 1EH, UK.#Diego$LeonRico$Infection, Immunity and Inflammation Research and Teaching Department, Great Ormond Street Institute of Child Health, University College London, 30 Guilford Street, London, WC1N 1EH, UK.#Giorgia$Santilli$Infection, Immunity and Inflammation Research and Teaching Department, Great Ormond Street Institute of Child Health, University College London, 30 Guilford Street, London, WC1N 1EH, UK.#Adrian J$Thrasher$Infection, Immunity and Inflammation Research and Teaching Department, Great Ormond Street Institute of Child Health, University College London, 30 Guilford Street, London, WC1N 1EH, UK.#Alessia$Cavazza$Infection, Immunity and Inflammation Research and Teaching Department, Great Ormond Street Institute of Child Health, University College London, 30 Guilford Street, London, WC1N 1EH, UK. a.cavazza@ucl.ac.uk."
9593,9593,2020,8,Nature communications,Stretchable hydrogels with low hysteresis and anti-fatigue fracture based on polyprotein cross-linkers,"Hai$Lei$Collaborative Innovation Center of Advanced Microstructures, National Laboratory of Solid State Microstructure, Department of Physics, Nanjing University, Nanjing, 210093, China.#Liang$Dong$Collaborative Innovation Center of Advanced Microstructures, National Laboratory of Solid State Microstructure, Department of Physics, Nanjing University, Nanjing, 210093, China.#Ying$Li$Collaborative Innovation Center of Advanced Microstructures, National Laboratory of Solid State Microstructure, Department of Physics, Nanjing University, Nanjing, 210093, China.#Junsheng$Zhang$Collaborative Innovation Center of Advanced Microstructures, National Laboratory of Solid State Microstructure, Department of Physics, Nanjing University, Nanjing, 210093, China.#Huiyan$Chen$Collaborative Innovation Center of Advanced Microstructures, National Laboratory of Solid State Microstructure, Department of Physics, Nanjing University, Nanjing, 210093, China.#Junhua$Wu$Jiangsu Key Laboratory of Molecular Medicine, Medical School, Nanjing University, Nanjing, 210093, China.#Yu$Zhang$Collaborative Innovation Center of Advanced Microstructures, National Laboratory of Solid State Microstructure, Department of Physics, Nanjing University, Nanjing, 210093, China.#Qiyang$Fan$Department of Engineering Mechanics, Zhejiang University, Hangzhou, 310027, China.#Bin$Xue$Collaborative Innovation Center of Advanced Microstructures, National Laboratory of Solid State Microstructure, Department of Physics, Nanjing University, Nanjing, 210093, China.#Meng$Qin$Collaborative Innovation Center of Advanced Microstructures, National Laboratory of Solid State Microstructure, Department of Physics, Nanjing University, Nanjing, 210093, China.#Bin$Chen$Department of Engineering Mechanics, Zhejiang University, Hangzhou, 310027, China.#Yi$Cao$Collaborative Innovation Center of Advanced Microstructures, National Laboratory of Solid State Microstructure, Department of Physics, Nanjing University, Nanjing, 210093, China. caoyi@nju.edu.cn.#Wei$Wang$Collaborative Innovation Center of Advanced Microstructures, National Laboratory of Solid State Microstructure, Department of Physics, Nanjing University, Nanjing, 210093, China."
9594,9594,2020,8,Nature communications,Spatiotemporal data analysis with chronological networks,"Leonardo N$Ferreira$National Institute for Space Research, Associated Laboratory for Computing and Applied Mathematics, São José Dos Campos - SP, Brazil. ferreira@leonardonascimento.com.#Didier A$VegaOliveros$Institute of Computing, University of Campinas, Campinas - SP, Brazil.#Mosh$Cotacallapa$National Institute for Space Research, Associated Laboratory for Computing and Applied Mathematics, São José Dos Campos - SP, Brazil.#Manoel F$Cardoso$National Institute for Space Research, Center for Earth System Science, São José dos Campos - SP, Brazil.#Marcos G$Quiles$Federal University of São Paulo, Institute of Science and Technology, São José Dos Campos - SP, Brazil.#Liang$Zhao$Department of Computing and Mathematics, Faculty of Philosophy, Science, and Letters at Ribeirão Preto (FFCLRP), University of São Paulo, Ribeirão Preto - SP, Brazil.#Elbert E N$Macau$National Institute for Space Research, Associated Laboratory for Computing and Applied Mathematics, São José Dos Campos - SP, Brazil."
9595,9595,2020,8,Nature,The chemical that turns locusts from Jekyll into Hyde,Benjamin$Thompson$None#Shamini$Bundell$None
9596,9596,2020,8,PLoS computational biology,Engineering recurrent neural networks from task-relevant manifolds and dynamics,"Eli$Pollock$Department of Brain & Cognitive Sciences, McGovern Institute for Brain Research, Massachusetts Institute of Technology, Cambridge, Massachusetts, United States of America.#Mehrdad$Jazayeri$Department of Brain & Cognitive Sciences, McGovern Institute for Brain Research, Massachusetts Institute of Technology, Cambridge, Massachusetts, United States of America."
9597,9597,2020,8,PLoS genetics,Cfap97d1 is important for flagellar axoneme maintenance and male mouse fertility,"Seiya$Oura$Research Institute for Microbial Diseases, Osaka University, Suita, Osaka, Japan.#Samina$Kazi$Faculty of Biochemistry and Molecular Medicine, University of Oulu, Oulu, Finland.#Audrey$Savolainen$Faculty of Biochemistry and Molecular Medicine, University of Oulu, Oulu, Finland.#Kaori$Nozawa$Department of Pathology & Immunology, Baylor College of Medicine, Houston, Texas, United States of America.#Julio$Castaeda$Research Institute for Microbial Diseases, Osaka University, Suita, Osaka, Japan.#Zhifeng$Yu$Department of Pathology & Immunology, Baylor College of Medicine, Houston, Texas, United States of America.#Haruhiko$Miyata$Research Institute for Microbial Diseases, Osaka University, Suita, Osaka, Japan.#Ryan M$Matzuk$Department of Pathology & Immunology, Baylor College of Medicine, Houston, Texas, United States of America.#Jan N$Hansen$Institute of Innate Immunity, Biophysical Imaging, Medical Faculty, University of Bonn, Bonn, Germany.#Dagmar$Wachten$Institute of Innate Immunity, Biophysical Imaging, Medical Faculty, University of Bonn, Bonn, Germany.#Martin M$Matzuk$Department of Pathology & Immunology, Baylor College of Medicine, Houston, Texas, United States of America.#Renata$PrunskaiteHyyrylinen$Faculty of Biochemistry and Molecular Medicine, University of Oulu, Oulu, Finland."
