,Unnamed: 0,pub_year,pub_month,journal_name,paper_title,author
21582,21582,2020,2,Nature cell biology,The LC3-conjugation machinery specifies the loading of RNA-binding proteins into extracellular vesicles,"Andrew M$Leidal$Department of Pathology and Helen Diller Family Comprehensive Cancer Center, University of California San Francisco, San Francisco, CA, USA.#Hector H$Huang$Department of Laboratory Medicine, University of California San Francisco, San Francisco, CA, USA.#Timothy$Marsh$Department of Pathology and Helen Diller Family Comprehensive Cancer Center, University of California San Francisco, San Francisco, CA, USA.#Tina$Solvik$Department of Pathology and Helen Diller Family Comprehensive Cancer Center, University of California San Francisco, San Francisco, CA, USA.#Dachuan$Zhang$State Key Laboratory of Membrane Biology, Tsinghua University-Peking University Joint Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China.#Jordan$Ye$Department of Pathology and Helen Diller Family Comprehensive Cancer Center, University of California San Francisco, San Francisco, CA, USA.#FuiBoon$Kai$Department of Surgery, University of California San Francisco, San Francisco, CA, USA.#Juliet$Goldsmith$Department of Pathology and Helen Diller Family Comprehensive Cancer Center, University of California San Francisco, San Francisco, CA, USA.#Jennifer Y$Liu$Department of Pathology and Helen Diller Family Comprehensive Cancer Center, University of California San Francisco, San Francisco, CA, USA.#YuHsin$Huang$Department of Pathology and Helen Diller Family Comprehensive Cancer Center, University of California San Francisco, San Francisco, CA, USA.#Teresa$Monkkonen$Department of Pathology and Helen Diller Family Comprehensive Cancer Center, University of California San Francisco, San Francisco, CA, USA.#Ariadne$Vlahakis$Department of Pathology and Helen Diller Family Comprehensive Cancer Center, University of California San Francisco, San Francisco, CA, USA.#Eric J$Huang$Department of Pathology and Helen Diller Family Comprehensive Cancer Center, University of California San Francisco, San Francisco, CA, USA.#Hani$Goodarzi$Department of Biochemistry and Biophysics, Department of Urology, and Helen Diller Family Comprehensive Cancer Center, University of California, San Francisco, San Francisco, CA, USA.#Li$Yu$State Key Laboratory of Membrane Biology, Tsinghua University-Peking University Joint Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China.#Arun P$Wiita$Department of Laboratory Medicine, University of California San Francisco, San Francisco, CA, USA.#Jayanta$Debnath$Department of Pathology and Helen Diller Family Comprehensive Cancer Center, University of California San Francisco, San Francisco, CA, USA. Jayanta.Debnath@ucsf.edu."
21583,21583,2020,2,Nature cell biology,Publisher Correction: STRIPAK integrates upstream signals to initiate the Hippo kinase cascade,"Rui$Chen$Department of Pharmacology and Moores Cancer Center, University of California San Diego, La Jolla, CA, USA.#Ruiling$Xie$Department of Pharmacology and Moores Cancer Center, University of California San Diego, La Jolla, CA, USA.#Zhipeng$Meng$Department of Pharmacology and Moores Cancer Center, University of California San Diego, La Jolla, CA, USA.#Shenghong$Ma$Department of Pharmacology and Moores Cancer Center, University of California San Diego, La Jolla, CA, USA.#KunLiang$Guan$Department of Pharmacology and Moores Cancer Center, University of California San Diego, La Jolla, CA, USA. kuguan@ucsd.edu."
21584,21584,2020,2,Nature chemistry,Covalent on-surface polymerization,"Leonhard$Grill$Physical Chemistry Department, University of Graz, Graz, Austria. leonhard.grill@uni-graz.at.#Stefan$Hecht$Department of Chemistry, Humboldt-Universität zu Berlin, Berlin, Germany. hecht@dwi.rwth-aachen.de."
21585,21585,2020,2,Nature chemistry,Minimal manual input,"David M$Heard$School of Chemistry, University of Bristol, Bristol, UK.#Alastair J J$Lennox$School of Chemistry, University of Bristol, Bristol, UK. a.lennox@bristol.ac.uk."
21586,21586,2020,2,Nature chemistry,Merging chemoenzymatic and radical-based retrosynthetic logic for rapid and modular synthesis of oxidized meroterpenoids,"Jian$Li$Department of Chemistry, The Scripps Research Institute, Jupiter, FL, USA.#Fuzhuo$Li$Department of Chemistry, The Scripps Research Institute, Jupiter, FL, USA.#Emma$KingSmith$Department of Chemistry, The Scripps Research Institute, Jupiter, FL, USA.#Hans$Renata$Department of Chemistry, The Scripps Research Institute, Jupiter, FL, USA. hrenata@scripps.edu."
21587,21587,2020,2,Nature chemistry,A radical approach to diverse meroterpenoids,"Andrew$Gomm$School of Chemistry and Astbury Centre for Structural Molecular Biology, University of Leeds, Leeds, UK.#Adam$Nelson$School of Chemistry and Astbury Centre for Structural Molecular Biology, University of Leeds, Leeds, UK. a.s.nelson@leeds.ac.uk."
21588,21588,2020,2,Nature chemistry,Single-chromophore single-molecule photocatalyst for the production of dihydrogen using low-energy light,"T J$Whittemore$The Ohio State University, Columbus, OH, USA.#C$Xue$The Ohio State University, Columbus, OH, USA.#J$Huang$The Ohio State University, Columbus, OH, USA.#J C$Gallucci$The Ohio State University, Columbus, OH, USA.#C$Turro$The Ohio State University, Columbus, OH, USA. turro.1@osu.edu."
21589,21589,2020,2,Nature chemistry,Confluence of theory and experiment reveals the catalytic mechanism of the Varkud satellite ribozyme,"Abir$Ganguly$Laboratory for Biomolecular Simulation Research, Rutgers, The State University of New Jersey, Piscataway, NJ, USA.#Benjamin P$Weissman$Department of Chemistry, The University of Chicago, Chicago, IL, USA.#Timothy J$Giese$Laboratory for Biomolecular Simulation Research, Rutgers, The State University of New Jersey, Piscataway, NJ, USA.#NanSheng$Li$Department of Biochemistry and Molecular Biology, The University of Chicago, Chicago, IL, USA.#Shuichi$Hoshika$Foundation for Applied Molecular Evolution, Firebird Biomolecular Sciences, Alachua, FL, USA.#Saieesh$Rao$Department of Chemistry, The University of Chicago, Chicago, IL, USA.#Steven A$Benner$Foundation for Applied Molecular Evolution, Firebird Biomolecular Sciences, Alachua, FL, USA.#Joseph A$Piccirilli$Department of Chemistry, The University of Chicago, Chicago, IL, USA. jpicciri@uchicago.edu.#Darrin M$York$Laboratory for Biomolecular Simulation Research, Rutgers, The State University of New Jersey, Piscataway, NJ, USA. Darrin.York@rutgers.edu."
21590,21590,2020,2,Nature chemistry,Simultaneous CO<sub>2</sub> capture and metal purification from waste streams using triple-level dynamic combinatorial chemistry,"Jean$Septavaux$University of Lyon, Université Claude Bernard Lyon 1, CNRS, CPE Lyon, INSA Lyon, ICBMS UMR 5246, Lyon, France.#Clara$Tosi$University of Lyon, Université Claude Bernard Lyon 1, CNRS, CPE Lyon, INSA Lyon, ICBMS UMR 5246, Lyon, France.#Patrick$Jame$University of Lyon, Université Claude Bernard Lyon 1, CNRS, ENS Lyon, ISA UMR 5280, Lyon, France.#Carlo$Nervi$University of Turin, Department of Chemistry, Turin, Italy.#Roberto$Gobetto$University of Turin, Department of Chemistry, Turin, Italy.#Julien$Leclaire$University of Lyon, Université Claude Bernard Lyon 1, CNRS, CPE Lyon, INSA Lyon, ICBMS UMR 5246, Lyon, France. julien.leclaire@univ-lyon1.fr."
21591,21591,2020,2,Nature chemistry,Observation of the asphericity of 4f-electron density and its relation to the magnetic anisotropy axis in single-molecule magnets,"Chen$Gao$Department of Chemistry and CMC, Aarhus University, Aarhus, Denmark.#Alessandro$Genoni$Laboratoire de Physique et Chimie Théoriques, Université de Lorraine, CNRS, Metz, France.#Song$Gao$Beijing National Laboratory of Molecular Science, Beijing Key Laboratory of Magnetoelectric Materials and Devices, College of Chemistry and Molecular Engineering, Peking University, Beijing, China.#Shangda$Jiang$Beijing National Laboratory of Molecular Science, Beijing Key Laboratory of Magnetoelectric Materials and Devices, College of Chemistry and Molecular Engineering, Peking University, Beijing, China. jiangsd@pku.edu.cn.#Alessandro$Soncini$School of Chemistry, University of Melbourne, Melbourne, Victoria, Australia. asoncini@unimelb.edu.au.#Jacob$Overgaard$Department of Chemistry and CMC, Aarhus University, Aarhus, Denmark. jacobo@chem.au.dk."
21592,21592,2020,2,Nature chemistry,"Repurposing human kinase inhibitors to create an antibiotic active against drug-resistant Staphylococcus aureus, persisters and biofilms","Philipp$Le$Center for Integrated Protein Science at the Department of Chemistry, Technische Universität München, Garching bei München, Germany.#Elena$Kunold$Center for Integrated Protein Science at the Department of Chemistry, Technische Universität München, Garching bei München, Germany.#Robert$Macsics$Center for Integrated Protein Science at the Department of Chemistry, Technische Universität München, Garching bei München, Germany.#Katharina$Rox$Department of Chemical Biology, Helmholtz Centre for Infection Research, Braunschweig, Germany.#Megan C$Jennings$Department of Chemistry, Temple University, Philadelphia, PA, USA.#Ilke$Ugur$Center for Integrated Protein Science, TUM School of Life Sciences, Technische Universität München, Freising, Germany.#Maria$Reinecke$Chair of Proteomics and Bioanalytics, Technische Universität München, Freising, Germany.#Diego$ChavesMoreno$Microbial Interactions and Processes Research Group, Helmholtz Centre for Infection Research, Braunschweig, Germany.#Mathias W$Hackl$Center for Integrated Protein Science at the Department of Chemistry, Technische Universität München, Garching bei München, Germany.#Christian$Fetzer$Center for Integrated Protein Science at the Department of Chemistry, Technische Universität München, Garching bei München, Germany.#Franziska A M$Mandl$Center for Integrated Protein Science at the Department of Chemistry, Technische Universität München, Garching bei München, Germany.#Johannes$Lehmann$Center for Integrated Protein Science at the Department of Chemistry, Technische Universität München, Garching bei München, Germany.#Vadim S$Korotkov$Center for Integrated Protein Science at the Department of Chemistry, Technische Universität München, Garching bei München, Germany.#Stephan M$Hacker$Department of Chemistry, Technische Universität München, Garching bei München, Germany.#Bernhard$Kuster$Chair of Proteomics and Bioanalytics, Technische Universität München, Freising, Germany.#Iris$Antes$Center for Integrated Protein Science, TUM School of Life Sciences, Technische Universität München, Freising, Germany.#Dietmar H$Pieper$Microbial Interactions and Processes Research Group, Helmholtz Centre for Infection Research, Braunschweig, Germany.#Manfred$Rohde$Central Facility for Microscopy, Helmholtz Centre for Infection Research, Braunschweig, Germany.#William M$Wuest$Department of Chemistry, Emory University, Atlanta, GA, USA.#Eva$Medina$Infection Immunology Research Group, Helmholtz Centre for Infection Research, Braunschweig, Germany.#Stephan A$Sieber$Center for Integrated Protein Science at the Department of Chemistry, Technische Universität München, Garching bei München, Germany. stephan.sieber@tum.de."
21593,21593,2020,2,Nature chemistry,Achieving spin-triplet exciton transfer between silicon and molecular acceptors for photon upconversion,"Pan$Xia$Materials Science and Engineering Program, University of California Riverside, Riverside, CA, USA.#Emily K$Raulerson$Department of Chemistry, The University of Texas at Austin, Austin, TX, USA.#Devin$Coleman$Materials Science and Engineering Program, University of California Riverside, Riverside, CA, USA.#Carter S$Gerke$Department of Chemistry, University of California Riverside, Riverside, CA, USA.#Lorenzo$Mangolini$Materials Science and Engineering Program, University of California Riverside, Riverside, CA, USA. lmangolini@engr.ucr.edu.#Ming Lee$Tang$Materials Science and Engineering Program, University of California Riverside, Riverside, CA, USA. mltang@ucr.edu.#Sean T$Roberts$Department of Chemistry, The University of Texas at Austin, Austin, TX, USA. roberts@cm.utexas.edu."
21594,21594,2020,2,Nature chemistry,In situ visualization of loading-dependent water effects in a stable metal-organic framework,"Nicholas C$Burtch$School of Chemical and Biomolecular Engineering, Georgia Institute of Technology, Atlanta, GA, USA.#Ian M$Walton$School of Chemical and Biomolecular Engineering, Georgia Institute of Technology, Atlanta, GA, USA.#Julian T$Hungerford$School of Chemical and Biomolecular Engineering, Georgia Institute of Technology, Atlanta, GA, USA.#Cody R$Morelock$School of Chemical and Biomolecular Engineering, Georgia Institute of Technology, Atlanta, GA, USA.#Yang$Jiao$School of Chemical and Biomolecular Engineering, Georgia Institute of Technology, Atlanta, GA, USA.#Jurn$Heinen$Van't Hoff Institute for Molecular Sciences, University of Amsterdam, Amsterdam, The Netherlands.#YuSheng$Chen$ChemMatCARS, University of Chicago, Argonne, IL, USA.#Andrey A$Yakovenko$X-ray Science Division, Advanced Photon Source, Argonne National Laboratory, Argonne, IL, USA.#Wenqian$Xu$X-ray Science Division, Advanced Photon Source, Argonne National Laboratory, Argonne, IL, USA.#David$Dubbeldam$Van't Hoff Institute for Molecular Sciences, University of Amsterdam, Amsterdam, The Netherlands.#Krista S$Walton$School of Chemical and Biomolecular Engineering, Georgia Institute of Technology, Atlanta, GA, USA. krista.walton@chbe.gatech.edu."
21595,21595,2020,2,Nature chemistry,A general strategy to develop cell permeable and fluorogenic probes for multicolour nanoscopy,"Lu$Wang$Department of Chemical Biology, Max Planck Institute for Medical Research, Heidelberg, Germany. Lu.Wang@mr.mpg.de.#Mai$Tran$Department of Chemical Biology, Max Planck Institute for Medical Research, Heidelberg, Germany.#Elisa$DEste$Optical Microscopy Facility, Max Planck Institute for Medical Research, Heidelberg, Germany.#Julia$Roberti$Leica Microsystems CMS GmbH, Mannheim, Germany.#Birgit$Koch$Department of Chemical Biology, Max Planck Institute for Medical Research, Heidelberg, Germany.#Lin$Xue$Department of Chemical Biology, Max Planck Institute for Medical Research, Heidelberg, Germany.#Kai$Johnsson$Department of Chemical Biology, Max Planck Institute for Medical Research, Heidelberg, Germany. johnsson@mr.mpg.de."
21596,21596,2020,2,Nature chemistry,Efficient and tunable one-dimensional charge transport in layered lanthanide metal-organic frameworks,"Grigorii$Skorupskii$Department of Chemistry, Massachusetts Institute of Technology, Cambridge, MA, USA.#Benjamin A$Trump$Center for Neutron Research, National Institute of Standards and Technology, Gaithersburg, MD, USA.#Thomas W$Kasel$Materials Science Institute, Department of Chemistry and Biochemistry, University of Oregon, Eugene, OR, USA.#Craig M$Brown$Center for Neutron Research, National Institute of Standards and Technology, Gaithersburg, MD, USA.#Christopher H$Hendon$Materials Science Institute, Department of Chemistry and Biochemistry, University of Oregon, Eugene, OR, USA.#Mircea$Dinc$Department of Chemistry, Massachusetts Institute of Technology, Cambridge, MA, USA. mdinca@mit.edu."
21597,21597,2020,2,Nature chemistry,Capturing intrinsic site-dependent spectral signatures and lifetimes of isolated OH oscillators in extended water networks,"Nan$Yang$Sterling Chemistry Laboratory, Yale University, New Haven, CT, USA.#Chinh H$Duong$Sterling Chemistry Laboratory, Yale University, New Haven, CT, USA.#Patrick J$Kelleher$Sterling Chemistry Laboratory, Yale University, New Haven, CT, USA.#Mark A$Johnson$Sterling Chemistry Laboratory, Yale University, New Haven, CT, USA. mark.johnson@yale.edu."
21598,21598,2020,2,Nature chemical biology,Stress-tolerant non-conventional microbes enable next-generation chemical biosynthesis,"Sarah$Thorwall$Department of Chemical and Environmental Engineering, University of California Riverside, Riverside, CA, USA.#Cory$Schwartz$Department of Chemical and Environmental Engineering, University of California Riverside, Riverside, CA, USA.#Justin W$Chartron$Department of Bioengineering, University of California Riverside, Riverside, CA, USA.#Ian$Wheeldon$Department of Chemical and Environmental Engineering, University of California Riverside, Riverside, CA, USA. iwheeldon@engr.ucr.edu."
21599,21599,2020,2,Nature chemical biology,Chris Dobson (1949-2019),"Tuomas P J$Knowles$Centre for Misfolding Diseases, Department of Chemistry, University of Cambridge, Cambridge, UK. tpjk2@cam.ac.uk.#Michele$Vendruscolo$Centre for Misfolding Diseases, Department of Chemistry, University of Cambridge, Cambridge, UK. mv245@cam.ac.uk."
21600,21600,2020,2,Nature chemical biology,A dual function PUS enzyme,"Wen$Zhang$Department of Chemistry, University of Chicago, Chicago, IL, USA.#Tao$Pan$Department of Biochemistry and Molecular Biology, University of Chicago, Chicago, IL, USA. taopan@uchicago.edu."
