,Unnamed: 0,pub_year,pub_month,journal_name,paper_title,author
4794,4794,2020,10,PLoS pathogens,p53 promotes ZDHHC1-mediated IFITM3 palmitoylation to inhibit Japanese encephalitis virus replication,"Xin$Wang$Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Science, Shanghai, P.R. China.#Zhuanchang$Wu$Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Science, Shanghai, P.R. China.#Yuming$Li$Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Science, Shanghai, P.R. China.#Yifan$Yang$Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Science, Shanghai, P.R. China.#Changguang$Xiao$Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Science, Shanghai, P.R. China.#Xiqian$Liu$Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Science, Shanghai, P.R. China.#Xiao$Xiang$Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Science, Shanghai, P.R. China.#Jianchao$Wei$Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Science, Shanghai, P.R. China.#Donghua$Shao$Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Science, Shanghai, P.R. China.#Ke$Liu$Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Science, Shanghai, P.R. China.#Xufang$Deng$Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Science, Shanghai, P.R. China.#Jiaqiang$Wu$Shandong Provincial Animal Disease Control and Breeding, Shandong Academy of Agricultural Sciences, Jinan, P.R. China.#Yafeng$Qiu$Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Science, Shanghai, P.R. China.#Beibei$Li$Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Science, Shanghai, P.R. China.#Zhiyong$Ma$Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Science, Shanghai, P.R. China."
4795,4795,2020,10,Science signaling,Modulation of PKM activity affects the differentiation of T<sub>H</sub>17 cells,"Scott M$Seki$Center for Brain Immunology and Glia, Department of Neuroscience, University of Virginia, Charlottesville, VA 22908, USA.#Kacper$Posyniak$Center for Brain Immunology and Glia, Department of Neuroscience, University of Virginia, Charlottesville, VA 22908, USA.#Rebecca$McCloud$Department of Chemistry, University of Virginia, Charlottesville, VA 22908, USA.#Dorian A$Rosen$Center for Brain Immunology and Glia, Department of Neuroscience, University of Virginia, Charlottesville, VA 22908, USA.#Anthony$FernndezCastaeda$Center for Brain Immunology and Glia, Department of Neuroscience, University of Virginia, Charlottesville, VA 22908, USA.#Rebecca M$Beiter$Center for Brain Immunology and Glia, Department of Neuroscience, University of Virginia, Charlottesville, VA 22908, USA.#Vlad$Serbulea$Graduate Program in Pharmacological Sciences, University of Virginia, Charlottesville, VA 22908, USA.#Sarah C$Nanziri$Center for Brain Immunology and Glia, Department of Neuroscience, University of Virginia, Charlottesville, VA 22908, USA.#Nikolas$Hayes$Center for Brain Immunology and Glia, Department of Neuroscience, University of Virginia, Charlottesville, VA 22908, USA.#Charles$Spivey$Center for Brain Immunology and Glia, Department of Neuroscience, University of Virginia, Charlottesville, VA 22908, USA.#Lelisa$Gemta$Department of Microbiology, Immunology and Cancer Biology, University of Virginia, Charlottesville, VA 22908, USA.#Timothy N J$Bullock$Department of Microbiology, Immunology and Cancer Biology, University of Virginia, Charlottesville, VA 22908, USA.#KuLung$Hsu$Department of Chemistry, University of Virginia, Charlottesville, VA 22908, USA.#Alban$Gaultier$Center for Brain Immunology and Glia, Department of Neuroscience, University of Virginia, Charlottesville, VA 22908, USA. ag7h@virginia.edu."
4796,4796,2020,10,Science signaling,Spatial heterogeneities shape the collective behavior of signaling amoeboid cells,"Torsten F$Eckstein$Max Planck Institute for Dynamics and Self-Organization, Am Faßberg 17, 37077 Göttingen, Germany.#Estefania$VidalHenriquez$Max Planck Institute for Dynamics and Self-Organization, Am Faßberg 17, 37077 Göttingen, Germany.#Albert J$Bae$Max Planck Institute for Dynamics and Self-Organization, Am Faßberg 17, 37077 Göttingen, Germany.#Azam$Gholami$Max Planck Institute for Dynamics and Self-Organization, Am Faßberg 17, 37077 Göttingen, Germany. azam.gholami@ds.mpg.de."
4797,4797,2020,10,Science signaling,Emerging roles for angiomotin in the nervous system,"Michael$Wigerius$Department of Pharmacology, Dalhousie University, Halifax, Nova Scotia B3H 4R2, Canada. mwigerius@dal.ca jim.fawcett@dal.ca.#Dylan$Quinn$Department of Pharmacology, Dalhousie University, Halifax, Nova Scotia B3H 4R2, Canada.#James P$Fawcett$Department of Pharmacology, Dalhousie University, Halifax, Nova Scotia B3H 4R2, Canada. mwigerius@dal.ca jim.fawcett@dal.ca."
4798,4798,2020,10,Nature communications,Differential reinforcement encoding along the hippocampal long axis helps resolve the explore-exploit dilemma,"Alexandre Y$Dombrovski$Department of Psychiatry, University of Pittsburgh, Pittsburgh, PA, 15213, USA.#Beatriz$Luna$Department of Psychiatry, University of Pittsburgh, Pittsburgh, PA, 15213, USA.#Michael N$Hallquist$Department of Psychology, Penn State University, University Park, PA, 16801, USA. michael.hallquist@gmail.com."
4799,4799,2020,10,Nature communications,Slug regulates the Dll4-Notch-VEGFR2 axis to control endothelial cell activation and angiogenesis,"Nan W$Hultgren$The Department of Molecular Biology and Biochemistry, University of California Irvine, Irvine, CA, 92697, USA.#Jennifer S$Fang$The Department of Molecular Biology and Biochemistry, University of California Irvine, Irvine, CA, 92697, USA.#Mary E$Ziegler$The Department of Molecular Biology and Biochemistry, University of California Irvine, Irvine, CA, 92697, USA.#Ricardo N$Ramirez$The Department of Developmental and Cell Biology, University of California Irvine, Irvine, CA, 92697, USA.#Duc T T$Phan$The Department of Molecular Biology and Biochemistry, University of California Irvine, Irvine, CA, 92697, USA.#Michaela M S$Hatch$The Department of Molecular Biology and Biochemistry, University of California Irvine, Irvine, CA, 92697, USA.#Katrina M$WelchReardon$The Department of Molecular Biology and Biochemistry, University of California Irvine, Irvine, CA, 92697, USA.#Antonio E$Paniagua$The Department of Ophthalmology, University of California, Los Angeles, Los Angeles, CA, 90095, USA.#Lin S$Kim$The Department of Molecular Biology and Biochemistry, University of California Irvine, Irvine, CA, 92697, USA.#Nathan N$Shon$The Department of Molecular Biology and Biochemistry, University of California Irvine, Irvine, CA, 92697, USA.#David S$Williams$The Department of Ophthalmology, University of California, Los Angeles, Los Angeles, CA, 90095, USA.#Ali$Mortazavi$The Department of Developmental and Cell Biology, University of California Irvine, Irvine, CA, 92697, USA.#Christopher C W$Hughes$The Department of Molecular Biology and Biochemistry, University of California Irvine, Irvine, CA, 92697, USA. cchughes@uci.edu."
4800,4800,2020,10,Nature communications,A multiresolution framework to characterize single-cell state landscapes,"Shahin$Mohammadi$MIT Computer Science and Artificial Intelligence Laboratory, Cambridge, MA, 02139, USA. mohammadi@broadinstitute.org.#Jose$DavilaVelderrain$MIT Computer Science and Artificial Intelligence Laboratory, Cambridge, MA, 02139, USA. jdavilav@mit.edu.#Manolis$Kellis$MIT Computer Science and Artificial Intelligence Laboratory, Cambridge, MA, 02139, USA. manoli@mit.edu."
4801,4801,2020,10,Nature communications,T cell-intrinsic role for Nod2 in protection against Th17-mediated uveitis,"Ruth J$Napier$VA Portland Health Care System, Portland, OR, 97239, USA.#Ellen J$Lee$VA Portland Health Care System, Portland, OR, 97239, USA.#Michael P$Davey$VA Portland Health Care System, Portland, OR, 97239, USA.#Emily E$Vance$VA Portland Health Care System, Portland, OR, 97239, USA.#Joo M$Furtado$Division of Ophthalmology, Ribeirão Preto Medical School, University of São Paulo, Butanta, Ribeirão Preto, Brazil.#Paige E$Snow$Department of Public Health, Oregon Health and Science University, Portland, OR, 97239, USA.#Kimberly A$Samson$Providence Cancer Institute, Portland, OR, 97213, USA.#Sydney J$Lashley$VA Portland Health Care System, Portland, OR, 97239, USA.#Brieanna R$Brown$Providence Medical Group, Portland, OR, 97213, USA.#Reiko$Horai$Laboratory of Immunology, NEI, NIH, Bethesda, MD, 20814, USA.#Mary J$Mattapallil$Laboratory of Immunology, NEI, NIH, Bethesda, MD, 20814, USA.#Biying$Xu$Laboratory of Immunology, NEI, NIH, Bethesda, MD, 20814, USA.#Michelle C$Callegan$Department of Ophthalmology, University of Oklahoma Health Sciences Center, Oklahoma, OK, 73104, USA.#Luke S$Uebelhoer$Department of Pediatrics, Oregon Health and Science University, Portland, OR, 97239, USA.#Christina L$Lancioni$Department of Pediatrics, Oregon Health and Science University, Portland, OR, 97239, USA.#Richard K$Vehe$Department of Pediatrics, University of Minnesota and the University of Minnesota Masonic Children's Hospital, Minneapolis, MN, 55455, USA.#Bryce A$Binstadt$Department of Pediatrics, University of Minnesota and the University of Minnesota Masonic Children's Hospital, Minneapolis, MN, 55455, USA.#Justine R$Smith$College of Medicine and Public Health, Flinders University, Adelaide, SA, 5042, Australia.#Rachel R$Caspi$Laboratory of Immunology, NEI, NIH, Bethesda, MD, 20814, USA.#Holly L$Rosenzweig$VA Portland Health Care System, Portland, OR, 97239, USA. rosenzwh@ohsu.edu."
4802,4802,2020,10,Nature communications,Structure of Epstein-Barr virus tegument protein complex BBRF2-BSRF1 reveals its potential role in viral envelopment,"HuiPing$He$State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Sun Yat-sen University Cancer Center, 510060, Guangzhou, China.#Meng$Luo$State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Sun Yat-sen University Cancer Center, 510060, Guangzhou, China.#YuLu$Cao$State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Sun Yat-sen University Cancer Center, 510060, Guangzhou, China.#YuXin$Lin$State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Sun Yat-sen University Cancer Center, 510060, Guangzhou, China.#Hua$Zhang$State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Sun Yat-sen University Cancer Center, 510060, Guangzhou, China.#Xiao$Zhang$State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Sun Yat-sen University Cancer Center, 510060, Guangzhou, China.#JunYing$Ou$State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Sun Yat-sen University Cancer Center, 510060, Guangzhou, China.#Bing$Yu$State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Sun Yat-sen University Cancer Center, 510060, Guangzhou, China.#Xiaoxue$Chen$Molecular Imaging Center, Guangdong Provincial Key Laboratory of Biomedical Imaging, the Fifth Affiliated Hospital, Sun Yat-sen University, 519000, Zhuhai, China.#Miao$Xu$State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Sun Yat-sen University Cancer Center, 510060, Guangzhou, China.#Lin$Feng$State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Sun Yat-sen University Cancer Center, 510060, Guangzhou, China.#MuSheng$Zeng$State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Sun Yat-sen University Cancer Center, 510060, Guangzhou, China.#YiXin$Zeng$State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Sun Yat-sen University Cancer Center, 510060, Guangzhou, China.#Song$Gao$State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Sun Yat-sen University Cancer Center, 510060, Guangzhou, China. gaosong@sysucc.org.cn."
4803,4803,2020,10,Nature communications,The evolution of tit-for-tat in bacteria via the type VI secretion system,"William P J$Smith$Department of Zoology, University of Oxford, Oxford, OX1 3SZ, UK. william.smith@zoo.ox.ac.uk.#Maj$Brodmann$Biozentrum, University of Basel, Klingelbergstrasse 50/70, CH-4056, Basel, Switzerland.#Daniel$Unterweger$Institute for Experimental Medicine, Kiel University, 24105, Kiel, Germany.#Yohan$Davit$Institut de Mécanique des Fluides de Toulouse, CNRS and Université de Toulouse, 31400, Toulouse, France.#Laurie E$Comstock$Division of Infectious Diseases, Brigham and Women's Hospital, Boston, MA, 02115, USA.#Marek$Basler$Biozentrum, University of Basel, Klingelbergstrasse 50/70, CH-4056, Basel, Switzerland.#Kevin R$Foster$Department of Zoology, University of Oxford, Oxford, OX1 3SZ, UK. kevin.foster@zoo.ox.ac.uk."
