,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
7191,7191,2020,9,PLoS neglected tropical diseases,Evaluation of ocular involvement in patients with Hansen's disease,"Priscila Daiane.Pavezzi.Brazil.Londrina,Rodrigo Bueno.do Prado.Brazil.Londrina,Plinio ngelo.Boin Filho.Brazil.Londrina,Airton Dos Santos.Gon.Brazil.Londrina,Bruna.Tuma.Brazil.Londrina,Marco Aurelio.Fornazieri.Brazil.Londrina,Fabiana de Mari.Scalone.Brazil.Londrina,Luciana Rigolin Mazoni.Alves.Brazil.Londrina,Ricardo Hirayama.Montero.Brazil.Londrina,Antonio Marcelo Barbante.Casella.Brazil.Londrina"
7192,7192,2020,9,PLoS neglected tropical diseases,Land cover affects microclimate and temperature suitability for arbovirus transmission in an urban landscape,"Michael C.Wimberly.Netherlands.America,Justin K.Davis.Netherlands.America,Michelle V.Evans.Greece.Athens,Andrea.Hess.Netherlands.America,Philip M.Newberry.Greece.Athens,Nicole.SolanoAsamoah.Greece.Athens,Courtney C.Murdock.Greece.Athens"
7193,7193,2020,9,PLoS neglected tropical diseases,The SARS-CoV-2 crisis and its impact on neglected tropical diseases: Threat or opportunity,"Claire.Chaumont.United Kingdom.New York,Kimberly.Kamara.United Kingdom.New York,Elisa.Baring.United Kingdom.New York,Karen.Palacio.United Kingdom.New York,Ana.Power.United Kingdom.New York,Warren.Lancaster.United Kingdom.New York"
7194,7194,2020,9,PLoS neglected tropical diseases,Bayesian estimation of Lassa virus epidemiological parameters: Implications for spillover prevention using wildlife vaccination,"Scott L.Nuismer.Russian Federation.Moscow,Christopher H.Remien.Russian Federation.Moscow,Andrew J.Basinski.Russian Federation.Moscow,Tanner.Varrelman.Russian Federation.Moscow,Nathan.Layman.Russian Federation.Moscow,Kyle.Rosenke.Bulgaria.Montana,Brian.Bird.Netherlands.America,Michael.Jarvis.United Kingdom.Plymouth,Peter.Barry.Netherlands.America,Patrick W.Hanley.Bulgaria.Montana,Elisabeth.FichetCalvet.Germany.Hamburg"
7195,7195,2020,9,PLoS neglected tropical diseases,Strengthening the Bolivian pharmacovigilance system: New surveillance strategies to improve care for Chagas disease and tuberculosis,"Nuria.CortesSerra.Philippines.Barcelona,Ruth.Saravia.Venezuela, Bolivarian Republic of.Bolivia,Rosse Mary.Grgeda.Venezuela, Bolivarian Republic of.Bolivia,Amlcar.Apaza.Venezuela, Bolivarian Republic of.Bolivia,Jorge Armando.Gonzlez.Venezuela, Bolivarian Republic of.Bolivia,Brenda.Ros.Venezuela, Bolivarian Republic of.Bolivia,Joaquim.Gascn.Philippines.Barcelona,Faustino.Torrico.Venezuela, Bolivarian Republic of.Bolivia,MaraJess.Pinazo.Philippines.Barcelona"
7196,7196,2020,9,PLoS pathogens,Genome-wide CRISPR knockout screen identifies ZNF304 as a silencer of HIV transcription that promotes viral latency,"Simona.Krasnopolsky.None.None,Alona.Kuzmina.None.None,Ran.Taube.None.None"
7197,7197,2020,9,PLoS pathogens,Luteolin-mediated Kv1.3 K+ channel inhibition augments BCG vaccine efficacy against tuberculosis by promoting central memory T cell responses in mice,"Dhiraj Kumar.Singh.India.New Delhi,Ved Prakash.Dwivedi.India.New Delhi,Shashi Prakash.Singh.India.New Delhi,Anjna.Kumari.India.New Delhi,Saurabh Kumar.Sharma.India.New Delhi,Anand.Ranganathan.India.New Delhi,Luc Van.Kaer.Netherlands.America,Gobardhan.Das.India.New Delhi"
7198,7198,2020,9,PLoS pathogens,NLRX1 is a key regulator of immune signaling during invasive pulmonary aspergillosis,"Bridget.Kastelberg.South Africa.Virginia,Nuria.TubauJuni.South Africa.Virginia,Tariq.Ayubi.South Africa.Virginia,Austin.Leung.South Africa.Virginia,Andrew.Leber.South Africa.Virginia,Raquel.Hontecillas.South Africa.Virginia,Josep.BassaganyaRiera.South Africa.Virginia,Shiv D.Kale.South Africa.Virginia"
7199,7199,2020,9,PLoS pathogens,The interplays between Crimean-Congo hemorrhagic fever virus (CCHFV) M segment-encoded accessory proteins and structural proteins promote virus assembly and infectivity,"Natalia.Freitas.France.Lyon,Margot.Enguehard.France.Lyon,Solne.Denolly.France.Lyon,Camille.Levy.France.Lyon,Gregory.Neveu.France.Lyon,Solne.Lerolle.France.Lyon,Stephanie.Devignot.None.None,Friedemann.Weber.None.None,Eric.Bergeron.Netherlands.America,Vincent.Legros.France.Lyon,FranoisLoc.Cosset.France.Lyon"
7200,7200,2020,9,PLoS pathogens,"Closely related reovirus lab strains induce opposite expression of RIG-I/IFN-dependent versus -independent host genes, via mechanisms of slow replication versus polymorphisms in dsRNA binding σ3 respectively","Adil.Mohamed.Australia.Edmonton,Prathyusha.Konda.Spain.Canada,Heather E.Eaton.Australia.Edmonton,Shashi.Gujar.Spain.Canada,James R.Smiley.Australia.Edmonton,Maya.Shmulevitz.Australia.Edmonton"
