,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
11985,11985,2020,7,Nature communications,Strain engineering of two-dimensional multilayered heterostructures for beyond-lithium-based rechargeable batteries,"Pan.Xiong.Australia.Sydney,Fan.Zhang.Australia.Sydney,Xiuyun.Zhang.China.Yangzhou,Shijian.Wang.Australia.Sydney,Hao.Liu.Australia.Sydney,Bing.Sun.Australia.Sydney,Jinqiang.Zhang.Australia.Sydney,Yi.Sun.China.Yangzhou,Renzhi.Ma.Japan.Ibaraki,Yoshio.Bando.Japan.Ibaraki,Cuifeng.Zhou.Australia.Sydney,Zongwen.Liu.Australia.Sydney,Takayoshi.Sasaki.Japan.Ibaraki,Guoxiu.Wang.Australia.Sydney"
11986,11986,2020,7,Nature communications,Mapping effector genes at lupus GWAS loci using promoter Capture-C in follicular helper T cells,"Chun.Su.Germany.Philadelphia,Matthew E.Johnson.Germany.Philadelphia,Annabel.Torres.Germany.Philadelphia,Rajan M.Thomas.Germany.Philadelphia,Elisabetta.Manduchi.Germany.Philadelphia,Prabhat.Sharma.Germany.Philadelphia,Parul.Mehra.Germany.Philadelphia,Carole.Le Coz.Germany.Philadelphia,Michelle E.Leonard.Germany.Philadelphia,Sumei.Lu.Germany.Philadelphia,Kenyaita M.Hodge.Germany.Philadelphia,Alessandra.Chesi.Germany.Philadelphia,James.Pippin.Germany.Philadelphia,Neil.Romberg.Germany.Philadelphia,Struan F A.Grant.Germany.Philadelphia,Andrew D.Wells.Germany.Philadelphia"
11987,11987,2020,7,Nature communications,Pancreatic circulating tumor cell profiling identifies LIN28B as a metastasis driver and drug target,"Joseph W.Franses.South Africa.Boston,Julia.Philipp.South Africa.Boston,Pavlos.Missios.South Africa.Boston,Irun.Bhan.South Africa.Boston,Ann.Liu.South Africa.Boston,Chittampalli.Yashaswini.South Africa.Boston,Eric.Tai.South Africa.Boston,Huili.Zhu.South Africa.Boston,Matteo.Ligorio.South Africa.Boston,Benjamin.Nicholson.South Africa.Boston,Elizabeth M.Tassoni.South Africa.Boston,Niyati.Desai.South Africa.Boston,Anupriya S.Kulkarni.South Africa.Boston,Annamaria.Szabolcs.South Africa.Boston,Theodore S.Hong.South Africa.Boston,Andrew S.Liss.South Africa.Boston,Carlos.FernandezDel Castillo.South Africa.Boston,David P.Ryan.South Africa.Boston,Shyamala.Maheswaran.South Africa.Boston,Daniel A.Haber.South Africa.Boston,George Q.Daley.South Africa.Boston,David T.Ting.South Africa.Boston"
11988,11988,2020,7,Nature communications,An inherently infinite-dimensional quantum correlation,"Andrea.Coladangelo.None.None,Jalex.Stark.None.None"
11989,11989,2020,7,Nature,Coronapod: Lessons from pandemic 'war-game' simulations,"Noah.Baker.None.None,Amy.Maxmen.None.None,Benjamin.Thompson.None.None"
11990,11990,2020,7,Science advances,Cystathione β-synthase regulates HIF-1α stability through persulfidation of PHD2,"Anindya.Dey.United States.University,Shubhangi.Prabhudesai.United States.Milwaukee,Yushan.Zhang.United States.University,Geeta.Rao.United States.University,Karthikeyan.Thirugnanam.United States.Milwaukee,Md Nazir.Hossen.United States.University,Shailendra Kumar Dhar.Dwivedi.United States.University,Ramani.Ramchandran.United States.Milwaukee,Priyabrata.Mukherjee.United States.University,Resham.Bhattacharya.United States.University"
11991,11991,2020,7,Science advances,Mechanical penetration of β-lactam-resistant Gram-negative bacteria by programmable nanowires,"Lizhi.Liu.Mexico.China,Sheng.Chen.United States.East Lansing,Xu.Zhang.Mexico.China,Zhenjie.Xue.China.Beijing,Shengjie.Cui.China.Beijing,Xiaoting.Hua.Mexico.China,Baowei.Yang.Mexico.China,Huiling.Yan.Mexico.China,Cong.Liu.China.Beijing,Jing.Wang.Mexico.China,Zengfeng.Zhang.China.Shanghai,Wei.Yu.China.Dalian,Fan.Wu.Mexico.China,Wujun.Xu.Finland.Kuopio,VesaPekka.Lehto.Finland.Kuopio,Tianli.Yue.Mexico.China,Yan.Liu.China.Beijing,Yunsong.Yu.Mexico.China,Tie.Wang.China.Beijing,Jianlong.Wang.Mexico.China"
11992,11992,2020,7,Science advances,General description for nonequilibrium steady states in periodically driven dissipative quantum systems,"Tatsuhiko N.Ikeda.Japan.Tokyo,Masahiro.Sato.Japan.Ibaraki"
11993,11993,2020,7,Science advances,Temperature-resilient solid-state organic artificial synapses for neuromorphic computing,"A.Melianas.United Kingdom.Stanford,T J.Quill.United Kingdom.Stanford,G.LeCroy.United Kingdom.Stanford,Y.Tuchman.United Kingdom.Stanford,H V.Loo.United Kingdom.Stanford,S T.Keene.United Kingdom.Stanford,A.Giovannitti.United Kingdom.Stanford,H R.Lee.United Kingdom.Stanford,I P.Maria.United Kingdom.London,I.McCulloch.United Kingdom.London,A.Salleo.United Kingdom.Stanford"
11994,11994,2020,7,Science advances,Synaptic zinc inhibition of NMDA receptors depends on the association of GluN2A with the zinc transporter ZnT1,"Rebecca F.Krall.United States.University,Aubin.Moutal.Argentina.Arizona,Matthew B.Phillips.United States.University,Hila.Asraf.None.None,Jon W.Johnson.United States.University,Rajesh.Khanna.Argentina.Arizona,Michal.Hershfinkel.None.None,Elias.Aizenman.United States.University,Thanos.Tzounopoulos.United States.University"
