,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
15055,15055,2019,4,Cell reports,IL-38 Ameliorates Skin Inflammation and Limits IL-17 Production from γδ T Cells,"Yingying.Han.Mexico.China,Javier.Mora.Costa Rica.San José,Arnaud.Huard.None.None,Priscila.da Silva.None.None,Svenja.Wiechmann.United States.Branch,Mateusz.Putyrski.United States.Branch,Christian.Schuster.None.None,Eiman.Elwakeel.None.None,Guangping.Lang.United States.Center,Anica.Scholz.None.None,Tatjana.Scholz.None.None,Tobias.Schmid.None.None,Natasja.de Bruin.United States.Branch,Pierre.Billuart.Gabon.Paris,Carlo.Sala.Italy.Milan,Harald.Burkhardt.United States.Branch,Michael J.Parnham.United States.Branch,Andreas.Ernst.United States.Branch,Bernhard.Brne.United States.Branch,Andreas.Weigert.None.None"
15056,15056,2019,4,Cell reports,Lethal Poisoning of Cancer Cells by Respiratory Chain Inhibition plus Dimethyl α-Ketoglutarate,"Valentina.Sica.Gabon.Paris,Jose Manuel.BravoSan Pedro.Gabon.Paris,Valentina.Izzo.Gabon.Paris,Jonathan.Pol.Gabon.Paris,Sandra.Pierredon.Switzerland.Geneva,David.Enot.Gabon.Paris,Sylvre.Durand.Gabon.Paris,Nolie.Bossut.Gabon.Paris,Alexis.Chery.Gabon.Paris,Sylvie.Souquere.None.None,Gerard.Pierron.None.None,Evangelia.Vartholomaiou.Switzerland.Geneva,Naoufal.Zamzami.Gabon.Paris,Thierry.Soussi.Gabon.Paris,Allan.Sauvat.Gabon.Paris,Laura.Mondragn.Gabon.Paris,Oliver.Kepp.Gabon.Paris,Lorenzo.Galluzzi.Gabon.Paris,JeanClaude.Martinou.Switzerland.Geneva,Holger.HessStumpp.Germany.Berlin,Karl.Ziegelbauer.Germany.Wuppertal,Guido.Kroemer.Gabon.Paris,Maria Chiara.Maiuri.Gabon.Paris"
15057,15057,2019,4,Cell reports,Pulsatile MEK Inhibition Improves Anti-tumor Immunity and T Cell Function in Murine Kras Mutant Lung Cancer,"Hyejin.Choi.United Kingdom.New York,Jiehui.Deng.United Kingdom.New York,Shuai.Li.United Kingdom.New York,Tarik.Silk.United Kingdom.New York,Lauren.Dong.United Kingdom.New York,Elliott J.Brea.United Kingdom.New York,Sean.Houghton.United Kingdom.New York,David.Redmond.United Kingdom.New York,Hong.Zhong.United Kingdom.New York,Jonathan.Boiarsky.United Kingdom.New York,Esra A.Akbay.United Kingdom.Dallas,Paul D.Smith.Australia.Cambridge,Taha.Merghoub.United Kingdom.New York,KwokKin.Wong.United Kingdom.New York,Jedd D.Wolchok.United Kingdom.New York"
15058,15058,2019,4,Cell reports,PAR2-Mediated cAMP Generation Suppresses TRPV4-Dependent Ca<sup>2+</sup> Signaling in Alveolar Macrophages to Resolve TLR4-Induced Inflammation,"Sheikh.Rayees.United States.Centre,Jagdish Chandra.Joshi.United States.Centre,Mohammad.Tauseef.United States.Centre,Mumtaz.Anwar.United States.Centre,Sukriti.Baweja.United States.Centre,Ian.Rochford.United States.Centre,Bhagwati.Joshi.United States.Centre,Morley D.Hollenberg.Spain.Canada,Sekhar P.Reddy.United States.University,Dolly.Mehta.United States.Centre"
15059,15059,2019,4,Cell reports,The Influenza A Virus Endoribonuclease PA-X Usurps Host mRNA Processing Machinery to Limit Host Gene Expression,"Lea.Gaucherand.South Africa.Boston,Brittany K.Porter.Spain.Canada,Rachel E.Levene.South Africa.Boston,Emma L.Price.Spain.Canada,Summer K.Schmaling.South Africa.Boston,Chris H.Rycroft.Australia.Cambridge,Yuzo.Kevorkian.South Africa.Boston,Craig.McCormick.Spain.Canada,Denys A.Khaperskyy.Spain.Canada,Marta M.Gaglia.South Africa.Boston"
15060,15060,2019,4,Cell reports,CD89 Is a Potent Innate Receptor for Bacteria and Mediates Host Protection from Sepsis,"Christian.de Tymowski.Gabon.Paris,Nicholas.Heming.Gabon.Paris,Mario D T.Correia.Brazil.São Paulo,Lilia.Abbad.Gabon.Paris,Nathalie.Chavarot.Gabon.Paris,MarieBndicte.Le Stang.Gabon.Paris,Heloise.Flament.Gabon.Paris,Julie.Bex.Gabon.Paris,Erwan.Boedec.Gabon.Paris,Carine.Bounaix.Gabon.Paris,Rafael.SolerTorronteras.Gabon.Paris,Erick.Denamur.Gabon.Paris,Lionel.Galicier.Gabon.Paris,Eric.Oksenhendler.Gabon.Paris,Hans Joerg.Fehling.South Africa.Heidelberg,Fabiano.Pinheiro da Silva.Brazil.São Paulo,Marc.Benhamou.Gabon.Paris,Renato C.Monteiro.Gabon.Paris,Sanae.Ben Mkaddem.Gabon.Paris"
15061,15061,2019,4,Cell reports,Butyrate Protects Mice from Clostridium difficile-Induced Colitis through an HIF-1-Dependent Mechanism,"Jos Lus.Fachi.Brazil.Campinas,Jaqueline de Souza.Felipe.Brazil.Campinas,Las Passariello.Pral.Brazil.Campinas,Bruna Karadi.da Silva.Brazil.Campinas,Renan Oliveira.Corra.Brazil.Campinas,Mirella Cristiny Pereira.de Andrade.Brazil.Campinas,Denise Morais.da Fonseca.Brazil.São Paulo,Paulo Jos.Basso.Brazil.São Paulo,Niels Olsen Saraiva.Cmara.Brazil.São Paulo,ricka Lorenna.de Sales E Souza.Portugal.Belo Horizonte,Flaviano.Dos Santos Martins.Portugal.Belo Horizonte,Suzana Eiko Sato.Guima.Brazil.São Paulo,Andrew Maltez.Thomas.Brazil.São Paulo,Joo Carlos.Setubal.Brazil.São Paulo,Yuli Thamires.Magalhes.Brazil.São Paulo,Fbio Luis.Forti.Brazil.São Paulo,Thamiris.Candreva.Brazil.Limeira,Hosana Gomes.Rodrigues.Brazil.Limeira,Marcelo Bispo.de Jesus.Brazil.Campinas,Slvio Roberto.Consonni.Brazil.Campinas,Alessandro Dos Santos.Farias.Brazil.Campinas,Patrick.VargaWeisz.Australia.Cambridge,Marco Aurlio Ramirez.Vinolo.Brazil.Campinas"
15062,15062,2019,4,Cell reports,Phages Mediate Bacterial Self-Recognition,"Sooyeon.Song.United States.University Park,Yunxue.Guo.Mexico.China,JunSeob.Kim.Korea, Republic of.Daejeon,Xiaoxue.Wang.Mexico.China,Thomas K.Wood.United States.University Park"
15063,15063,2019,4,Cell reports,Progesterone Increases Bifidobacterium Relative Abundance during Late Pregnancy,"Meital.NurielOhayon.Israel.Safed,Hadar.Neuman.Israel.Safed,Oren.Ziv.Israel.Safed,Anna.Belogolovski.None.None,Yiftah.Barsheshet.Israel.Safed,Naamah.Bloch.Israel.Safed,Atara.Uzan.Israel.Safed,Roey.Lahav.Israel.Safed,Avi.Peretz.Israel.Safed,Sigal.Frishman.Israel.Tel Aviv,Moshe.Hod.Israel.Tel Aviv,Eran.Hadar.Israel.Tel Aviv,Yoram.Louzoun.None.None,Orly.Avni.Israel.Safed,Omry.Koren.Israel.Safed"
15064,15064,2019,4,Cell reports,lncRNA Spehd Regulates Hematopoietic Stem and Progenitor Cells and Is Required for Multilineage Differentiation,"M Joaquina.Dels.Australia.Cambridge,Benjamin T.Jackson.Australia.Cambridge,Tatjana.Kovacevic.Australia.Cambridge,Silvia.Vangelisti.Australia.Cambridge,Ester.Munera Maravilla.Australia.Cambridge,Sophia A.Wild.Australia.Cambridge,Eva Maria.Stork.Australia.Cambridge,Nicolas.Erard.Australia.Cambridge,Simon R V.Knott.Australia.Cambridge,Gregory J.Hannon.Australia.Cambridge"
