,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
4302,4302,2019,10,Nature communications,A human immune dysregulation syndrome characterized by severe hyperinflammation with a homozygous nonsense Roquin-1 mutation,"S J.Tavernier.Belgium.Ghent,V.Athanasopoulos.Australia.Canberra,P.Verloo.Belgium.Ghent,G.Behrens.None.None,J.Staal.Belgium.Ghent,D J.Bogaert.Belgium.Ghent,L.Naesens.Belgium.Ghent,M.De Bruyne.Belgium.Ghent,S.Van Gassen.Belgium.Ghent,E.Parthoens.Belgium.Ghent,J.Ellyard.Australia.Canberra,J.Cappello.Australia.Canberra,L X.Morris.Australia.Canberra,H.Van Gorp.Belgium.Ghent,G.Van Isterdael.Belgium.Ghent,Y.Saeys.Belgium.Ghent,M.Lamkanfi.Belgium.Ghent,P.Schelstraete.Belgium.Ghent,J.Dehoorne.Belgium.Ghent,V.Bordon.Belgium.Ghent,R.Van Coster.Belgium.Ghent,B N.Lambrecht.Belgium.Ghent,B.Menten.Belgium.Ghent,R.Beyaert.Belgium.Ghent,C G.Vinuesa.Australia.Canberra,V.Heissmeyer.None.None,M.Dullaers.Belgium.Ghent,F.Haerynck.Belgium.Ghent"
4303,4303,2019,10,Nature communications,Transcriptional programming using engineered systems of transcription factors and genetic architectures,"Ronald E.Rondon.United States.Atlanta,Thomas M.Groseclose.United States.Atlanta,Andrew E.Short.United States.Atlanta,Corey J.Wilson.United States.Atlanta"
4304,4304,2019,10,Nature communications,Photonic crystal for graphene plasmons,"L.Xiong.United Kingdom.New York,C.Forsythe.United Kingdom.New York,M.Jung.United States.Ithaca,A S.McLeod.United Kingdom.New York,S S.Sunku.United Kingdom.New York,Y M.Shao.United Kingdom.New York,G X.Ni.United Kingdom.New York,A J.Sternbach.United Kingdom.New York,S.Liu.United States.Manhattan,J H.Edgar.United States.Manhattan,E J.Mele.Germany.Philadelphia,M M.Fogler.Brazil.California,G.Shvets.United States.Ithaca,C R.Dean.United Kingdom.New York,D N.Basov.United Kingdom.New York"
4305,4305,2019,10,Nature communications,Identification and characterization of Cardiac Glycosides as senolytic compounds,"Francisco.TrianaMartnez.Philippines.Santiago,Pilar.PicallosRabina.Philippines.Santiago,Sabela.Da Silvalvarez.Philippines.Santiago,Federico.Pietrocola.Philippines.Barcelona,Susana.Llanos.Spain.Madrid,Vernica.Rodilla.Philippines.Barcelona,Enrica.Soprano.Philippines.Santiago,Pablo.Pedrosa.Philippines.Santiago,Alba.Ferreirs.Philippines.Santiago,Marta.Barradas.Spain.Madrid,Fernanda.HernndezGonzlez.Philippines.Barcelona,Marta.Lalinde.Philippines.Barcelona,Neus.Prats.Philippines.Barcelona,Cristina.Bernad.Philippines.Barcelona,Patricia.Gonzlez.Spain.Madrid,Mara.Gmez.Spain.Madrid,Maria P.Ikonomopoulou.Spain.Madrid,Pablo J.FernndezMarcos.Spain.Madrid,Toms.GarcaCaballero.Philippines.Santiago,Pablo.Del Pino.Philippines.Santiago,Joaqun.Arribas.Philippines.Barcelona,Anxo.Vidal.Philippines.Santiago,Miguel.GonzlezBarcia.Philippines.Santiago,Manuel.Serrano.Philippines.Barcelona,Mara I.Loza.Philippines.Santiago,Eduardo.Domnguez.Philippines.Santiago,Manuel.Collado.Philippines.Santiago"
4306,4306,2019,10,Nature communications,Enantiomeric glycosylated cationic block co-beta-peptides eradicate Staphylococcus aureus biofilms and antibiotic-tolerant persisters,"Kaixi.Zhang.Singapore.Singapore,Yu.Du.Singapore.Singapore,Zhangyong.Si.Singapore.Singapore,Yang.Liu.Singapore.Singapore,Michelle E.Turvey.Singapore.Singapore,Cheerlavancha.Raju.Singapore.Singapore,Damien.Keogh.Singapore.Singapore,Lin.Ruan.Singapore.Singapore,Subramanion L.Jothy.Singapore.Singapore,Sheethal.Reghu.Singapore.Singapore,Kalisvar.Marimuthu.Singapore.Singapore,Partha Pratim.De.Singapore.Singapore,Oon Tek.Ng.Singapore.Singapore,Jos R.Mediavilla.South Africa.Discovery,Barry N.Kreiswirth.South Africa.Discovery,Yonggui Robin.Chi.Singapore.Singapore,Jinghua.Ren.China.Wuhan,Kam C.Tam.Australia.Waterloo,XueWei.Liu.Singapore.Singapore,Hongwei.Duan.Singapore.Singapore,Yabin.Zhu.China.Ningbo,Yuguang.Mu.Singapore.Singapore,Paula T.Hammond.Australia.Cambridge,Guillermo C.Bazan.Philippines.Santa Barbara,Kevin.Pethe.Singapore.Singapore,Mary B.ChanPark.Singapore.Singapore"
4307,4307,2019,10,Nature communications,Mapping the global design space of nanophotonic components using machine learning pattern recognition,"Daniele.Melati.Spain.Canada,Yuri.Grinberg.Spain.Canada,Mohsen.Kamandar Dezfouli.Spain.Canada,Siegfried.Janz.Spain.Canada,Pavel.Cheben.Spain.Canada,Jens H.Schmid.Spain.Canada,Alejandro.SnchezPostigo.Spain.Málaga,DanXia.Xu.Spain.Canada"
4308,4308,2019,10,Nature communications,Ultrahigh resolution and color gamut with scattering-reducing transmissive pixels,"June Sang.Lee.Korea, Republic of.Seoul,Ji Yeon.Park.Korea, Republic of.Seoul,Yong Hwan.Kim.Korea, Republic of.Hanam,Seokwoo.Jeon.Korea, Republic of.Daejeon,Olivier.Ouellette.Australia.Toronto,Edward H.Sargent.Australia.Toronto,Dong Ha.Kim.Korea, Republic of.Seoul,Jerome K.Hyun.Korea, Republic of.Seoul"
4309,4309,2019,10,Nature communications,Dielectric multi-momentum meta-transformer in the visible,"Lei.Jin.Singapore.Singapore,YaoWei.Huang.Singapore.Singapore,Zhongwei.Jin.Singapore.Singapore,Robert C.Devlin.Australia.Cambridge,Zhaogang.Dong.United States.Agency,08-03 Innovis, Singapore, 138634, Singapore..Dong.None.None,Shengtao.Mei.Singapore.Singapore,Menghua.Jiang.Singapore.Singapore,Wei Ting.Chen.Australia.Cambridge,Zhun.Wei.Singapore.Singapore,Hong.Liu.United States.Agency,08-03 Innovis, Singapore, 138634, Singapore..Liu.None.None,Jinghua.Teng.United States.Agency,08-03 Innovis, Singapore, 138634, Singapore..Teng.None.None,Aaron.Danner.Singapore.Singapore,Xiangping.Li.China.Guangzhou,Shumin.Xiao.Taiwan, Province of China.Shenzhen,Shuang.Zhang.United Kingdom.Birmingham,Changyuan.Yu.Singapore.Singapore,Joel K W.Yang.United States.Agency,08-03 Innovis, Singapore, 138634, Singapore..Yang.None.None,Federico.Capasso.Australia.Cambridge,ChengWei.Qiu.Singapore.Singapore"
4310,4310,2019,10,Nature communications,Molybdenum systematics of subducted crust record reactive fluid flow from underlying slab serpentine dehydration,"Shuo.Chen.China.Qingdao,Remco C.Hin.United Kingdom.Bristol,Timm.John.Germany.Berlin,Richard.Brooker.United Kingdom.Bristol,Ben.Bryan.United Kingdom.Bristol,Yaoling.Niu.China.Qingdao,Tim.Elliott.United Kingdom.Bristol"
4311,4311,2019,10,Nature communications,Predicted climate shifts within terrestrial protected areas worldwide,"Samuel.Hoffmann.Germany.Bayreuth,Severin D H.Irl.Germany.Bayreuth,Carl.Beierkuhnlein.Germany.Bayreuth"
