,Unnamed: 0,pub_year,pub_month,journal_name,paper_title,author
8604,8604,2019,8,Nature biotechnology,Overcoming genetic heterogeneity in industrial fermentations,"Peter$Rugbjerg$The Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, Kongens Lyngby, Denmark.#Morten O A$Sommer$The Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, Kongens Lyngby, Denmark. msom@bio.dtu.dk."
8605,8605,2019,8,Nature biotechnology,Droplet-based combinatorial indexing for massive-scale single-cell chromatin accessibility,"Caleb A$Lareau$Broad Institute of MIT and Harvard, Cambridge, MA, USA.#Fabiana M$Duarte$Broad Institute of MIT and Harvard, Cambridge, MA, USA.#Jennifer G$Chew$Bio-Rad, Digital Biology Group, Pleasanton, CA, USA.#Vinay K$Kartha$Broad Institute of MIT and Harvard, Cambridge, MA, USA.#Zach D$Burkett$Bio-Rad, Digital Biology Group, Pleasanton, CA, USA.#Andrew S$Kohlway$Bio-Rad, Digital Biology Group, Pleasanton, CA, USA.#Dmitry$Pokholok$Illumina, San Diego, CA, USA.#Martin J$Aryee$Broad Institute of MIT and Harvard, Cambridge, MA, USA.#Frank J$Steemers$Illumina, San Diego, CA, USA.#Ronald$Lebofsky$Bio-Rad, Digital Biology Group, Pleasanton, CA, USA. ronald_lebofsky@bio-rad.com.#Jason D$Buenrostro$Broad Institute of MIT and Harvard, Cambridge, MA, USA. jason_buenrostro@harvard.edu."
8606,8606,2019,8,Nature catalysis,Probing the Transition State in Enzyme Catalysis by High-Pressure NMR Dynamics,"John B$Stiller$Department of Biochemistry and Howard Hughes Medical Institute, Brandeis University, Waltham, Massachusetts 02452, United States.#S Jordan$Kerns$Department of Biochemistry and Howard Hughes Medical Institute, Brandeis University, Waltham, Massachusetts 02452, United States.#Marc$Hoemberger$Department of Biochemistry and Howard Hughes Medical Institute, Brandeis University, Waltham, Massachusetts 02452, United States.#YoungJin$Cho$Department of Biochemistry and Howard Hughes Medical Institute, Brandeis University, Waltham, Massachusetts 02452, United States.#Renee$Otten$Department of Biochemistry and Howard Hughes Medical Institute, Brandeis University, Waltham, Massachusetts 02452, United States.#Michael F$Hagan$Department of Physics, Brandeis University, Waltham, Massachusetts 02452, United States.#Dorothee$Kern$Department of Biochemistry and Howard Hughes Medical Institute, Brandeis University, Waltham, Massachusetts 02452, United States."
8607,8607,2019,8,Nature cell biology,HER2 joins AKT to inhibit STING immunity,"Ian D$Odell$Department of Dermatology, Yale University School of Medicine, New Haven, Connecticut, USA.#Richard A$Flavell$Department of Immunobiology, Yale University School of Medicine, New Haven, Connecticut, USA. richard.flavell@yale.edu."
8608,8608,2019,8,Nature cell biology,Migrasome formation is mediated by assembly of micron-scale tetraspanin macrodomains,"Yuwei$Huang$The State Key Laboratory of Membrane Biology, Tsinghua University-Peking University Joint Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China.#Ben$Zucker$Department of Physiology and Pharmacology, Sackler Faculty of Medicine, Tel Aviv University, Tel Aviv, Israel.#Shaojin$Zhang$The State Key Laboratory of Membrane Biology, Tsinghua University-Peking University Joint Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China.#Sharon$Elias$Department of Physiology and Pharmacology, Sackler Faculty of Medicine, Tel Aviv University, Tel Aviv, Israel.#Yun$Zhu$The State Key Laboratory of Membrane Biology, Biodynamic Optical Imaging Center (BIOPIC), School of Life Sciences, Peking University, Beijing, China.#Hui$Chen$Key Laboratory of RNA Biology, Institute of Biophysics, Chinese Academy of Sciences, Beijing, China.#Tianlun$Ding$The State Key Laboratory of Membrane Biology, Tsinghua University-Peking University Joint Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China.#Ying$Li$The State Key Laboratory of Membrane Biology, Tsinghua University-Peking University Joint Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China.#Yujie$Sun$The State Key Laboratory of Membrane Biology, Biodynamic Optical Imaging Center (BIOPIC), School of Life Sciences, Peking University, Beijing, China.#Jizhong$Lou$Key Laboratory of RNA Biology, Institute of Biophysics, Chinese Academy of Sciences, Beijing, China.#Michael M$Kozlov$Department of Physiology and Pharmacology, Sackler Faculty of Medicine, Tel Aviv University, Tel Aviv, Israel. michk@tauex.tau.ac.il.#Li$Yu$The State Key Laboratory of Membrane Biology, Tsinghua University-Peking University Joint Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China. liyulab@mail.tsinghua.edu.cn."
8609,8609,2019,8,Nature cell biology,Migrasomes provide regional cues for organ morphogenesis during zebrafish gastrulation,"Dong$Jiang$State Key Laboratory of Biomembrane and Membrane Biotechnology, Tsinghua University-Peking University Joint Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China.#Zheng$Jiang$State Key Laboratory of Biomembrane and Membrane Biotechnology, Tsinghua University-Peking University Joint Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China.#Di$Lu$State Key Laboratory of Biomembrane and Membrane Biotechnology, Tsinghua University-Peking University Joint Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China.#Xuan$Wang$State Key Laboratory of Biomembrane and Membrane Biotechnology, Tsinghua University-Peking University Joint Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China.#Haisha$Liang$State Key Laboratory of Biomembrane and Membrane Biotechnology, Tsinghua University-Peking University Joint Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China.#Junfeng$Zhang$State Key Laboratory of Biomembrane and Membrane Biotechnology, Tsinghua University-Peking University Joint Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China.#Yaping$Meng$State Key Laboratory of Biomembrane and Membrane Biotechnology, Tsinghua University-Peking University Joint Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China.#Ying$Li$State Key Laboratory of Biomembrane and Membrane Biotechnology, Tsinghua University-Peking University Joint Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China.#Danni$Wu$State Key Laboratory of Biomembrane and Membrane Biotechnology, Tsinghua University-Peking University Joint Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China.#Yuwei$Huang$State Key Laboratory of Biomembrane and Membrane Biotechnology, Tsinghua University-Peking University Joint Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China.#Yuling$Chen$MOE Key Laboratory of Bioinformatics, School of Life Sciences, Tsinghua University, Beijing, China.#Haiteng$Deng$MOE Key Laboratory of Bioinformatics, School of Life Sciences, Tsinghua University, Beijing, China.#Qing$Wu$Beijing Key Laboratory of Cardiometabolic Molecular Medicine, Institute of Molecular Medicine, State Key Laboratory of Natural and Biomimetic Drugs, School of Pharmaceutical Sciences, Peking University, Beijing, China.#Jingwei$Xiong$Beijing Key Laboratory of Cardiometabolic Molecular Medicine, Institute of Molecular Medicine, State Key Laboratory of Natural and Biomimetic Drugs, School of Pharmaceutical Sciences, Peking University, Beijing, China.#Anming$Meng$State Key Laboratory of Biomembrane and Membrane Biotechnology, Tsinghua University-Peking University Joint Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China. mengam@mail.tsinghua.edu.cn.#Li$Yu$State Key Laboratory of Biomembrane and Membrane Biotechnology, Tsinghua University-Peking University Joint Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China. liyulab@mail.tsinghua.edu.cn."
8610,8610,2019,8,Nature cell biology,Migrasomes take center stage,"Stefania$Tavano$Institute of Science and Technology Austria, Klosterneuburg, Austria.#CarlPhilipp$Heisenberg$Institute of Science and Technology Austria, Klosterneuburg, Austria. heisenberg@ist.ac.at."
8611,8611,2019,8,Nature cell biology,IMP dehydrogenase-2 drives aberrant nucleolar activity and promotes tumorigenesis in glioblastoma,"Satoshi$Kofuji$Division of Hematology and Oncology, Department of Internal Medicine, University of Cincinnati College of Medicine, Cincinnati, OH, USA.#Akiyoshi$Hirayama$Institute for Advanced Biosciences, Keio University, Tsuruoka, Japan.#Alexander Otto$Eberhardt$Institute of Biochemistry and Biophysics, Center for Molecular Biomedicine, Friedrich Schiller University Jena, Jena, Germany.#Risa$Kawaguchi$Division of Hematology and Oncology, Department of Internal Medicine, University of Cincinnati College of Medicine, Cincinnati, OH, USA.#Yuki$Sugiura$Department of Biochemistry, Keio University School of Medicine, Tokyo, Japan.#Oltea$Sampetrean$Division of Gene Regulation, Institute for Advanced Medical Research, Keio University School of Medicine, Tokyo, Japan.#Yoshiki$Ikeda$Division of Hematology and Oncology, Department of Internal Medicine, University of Cincinnati College of Medicine, Cincinnati, OH, USA.#Mikako$Warren$Division of Pathology, Cincinnati Children's Hospital Medical Center, Cincinnati, OH, USA.#Naoya$Sakamoto$Graduate School of Biomedical & Health Sciences, Hiroshima University, Hiroshima, Japan.#Shuji$Kitahara$Department of Anatomy and Developmental Biology, Tokyo Women's Medical University School of Medicine, Tokyo, Japan.#Hirofumi$Yoshino$Division of Hematology and Oncology, Department of Internal Medicine, University of Cincinnati College of Medicine, Cincinnati, OH, USA.#Daisuke$Yamashita$Department of Neurosurgery, University of Alabama at Birmingham, Birmingham, AL, USA.#Kazutaka$Sumita$Division of Hematology and Oncology, Department of Internal Medicine, University of Cincinnati College of Medicine, Cincinnati, OH, USA.#Kara$Wolfe$Division of Hematology and Oncology, Department of Internal Medicine, University of Cincinnati College of Medicine, Cincinnati, OH, USA.#Lisa$Lange$Institute of Biochemistry and Biophysics, Center for Molecular Biomedicine, Friedrich Schiller University Jena, Jena, Germany.#Satsuki$Ikeda$Institute for Advanced Biosciences, Keio University, Tsuruoka, Japan.#Hiroko$Shimada$Division of Hematology and Oncology, Department of Internal Medicine, University of Cincinnati College of Medicine, Cincinnati, OH, USA.#Noriaki$Minami$Division of Gene Regulation, Institute for Advanced Medical Research, Keio University School of Medicine, Tokyo, Japan.#Akshiv$Malhotra$Division of Hematology and Oncology, Department of Internal Medicine, University of Cincinnati College of Medicine, Cincinnati, OH, USA.#Shin$Morioka$Graduate School of Biomedical & Health Sciences, Hiroshima University, Hiroshima, Japan.#Yuki$Ban$Graduate School of Biomedical & Health Sciences, Hiroshima University, Hiroshima, Japan.#Maya$Asano$Graduate School of Biomedical & Health Sciences, Hiroshima University, Hiroshima, Japan.#Victoria L$Flanary$Department of Neurosurgery, University of Alabama at Birmingham, Birmingham, AL, USA.#Annmarie$Ramkissoon$Cancer and Blood Diseases Institute, Cincinnati Children's Hospital Medical Center, Cincinnati, OH, USA.#Lionel M L$Chow$Cancer and Blood Diseases Institute, Cincinnati Children's Hospital Medical Center, Cincinnati, OH, USA.#Juri$Kiyokawa$Department of Neurosurgery, Massachusetts General Hospital and Harvard Medical School, Boston, MA, USA.#Tomoyuki$Mashimo$Department of Internal Medicine; Harold C. Simmons Comprehensive Cancer Center; Annette G. Strauss Center for Neuro-Oncology, University of Texas Southwestern Medical Center, Dallas, TX, USA.#Greg$Lucey$Division of Neuropathology, Department of Pathology and Laboratory Medicine, David Geffen School of Medicine at UCLA, Los Angeles, CA, USA.#Sergey$Mareninov$Division of Neuropathology, Department of Pathology and Laboratory Medicine, David Geffen School of Medicine at UCLA, Los Angeles, CA, USA.#Tatsuya$Ozawa$Division of Human Biology, Solid Tumor and Translational Research, Fred Hutchinson Cancer Research Center, Seattle, WA, USA.#Nobuyuki$Onishi$Division of Gene Regulation, Institute for Advanced Medical Research, Keio University School of Medicine, Tokyo, Japan.#Koichi$Okumura$Division of Hematology and Oncology, Department of Internal Medicine, University of Cincinnati College of Medicine, Cincinnati, OH, USA.#Jumpei$Terakawa$Division of Transgenic Animal Science, Advanced Science Research Center, Kanazawa University, Kanazawa, Japan.#Takiko$Daikoku$Division of Transgenic Animal Science, Advanced Science Research Center, Kanazawa University, Kanazawa, Japan.#Trisha$WiseDraper$Division of Hematology and Oncology, Department of Internal Medicine, University of Cincinnati College of Medicine, Cincinnati, OH, USA.#Nazanin$Majd$Department of Neurology, University of Cincinnati College of Medicine, Cincinnati, OH, USA.#Kaori$Kofuji$Division of Hematology and Oncology, Department of Internal Medicine, University of Cincinnati College of Medicine, Cincinnati, OH, USA.#Mika$Sasaki$Division of Hematology and Oncology, Department of Internal Medicine, University of Cincinnati College of Medicine, Cincinnati, OH, USA.#Masaru$Mori$Institute for Advanced Biosciences, Keio University, Tsuruoka, Japan.#Yonehiro$Kanemura$Department of Biomedical Research and Innovation, Institute for Clinical Research, National Hospital Organization Osaka National Hospital, Osaka, Japan.#Eric P$Smith$Department of Internal Medicine, University of Cincinnati College of Medicine, Cincinnati, OH, USA.#Dimitrios$Anastasiou$Cancer Metabolism Laboratory, The Francis Crick Institute, London, UK.#Hiroaki$Wakimoto$Department of Neurosurgery, Massachusetts General Hospital and Harvard Medical School, Boston, MA, USA.#Eric C$Holland$Division of Human Biology, Solid Tumor and Translational Research, Fred Hutchinson Cancer Research Center, Seattle, WA, USA.#William H$Yong$Division of Neuropathology, Department of Pathology and Laboratory Medicine, David Geffen School of Medicine at UCLA, Los Angeles, CA, USA.#Craig$Horbinski$Department of Pathology, University of Kentucky College of Medicine, Lexington, KY, USA.#Ichiro$Nakano$Department of Neurosurgery, University of Alabama at Birmingham, Birmingham, AL, USA.#Ralph J$DeBerardinis$Howard Hughes Medical Institute; Children's Medical Center Research Institute; Department of Pediatrics and Eugene McDermott Center for Human Growth and Development, University of Texas Southwestern Medical Center, Dallas, TX, USA.#Robert M$Bachoo$Department of Internal Medicine; Harold C. Simmons Comprehensive Cancer Center; Annette G. Strauss Center for Neuro-Oncology, University of Texas Southwestern Medical Center, Dallas, TX, USA.#Paul S$Mischel$Ludwig Institute for Cancer Research; Department of Pathology; Moores Cancer Center, University of California San Diego School of Medicine, La Jolla, CA, USA.#Wataru$Yasui$Graduate School of Biomedical & Health Sciences, Hiroshima University, Hiroshima, Japan.#Makoto$Suematsu$Department of Biochemistry, Keio University School of Medicine, Tokyo, Japan.#Hideyuki$Saya$Division of Gene Regulation, Institute for Advanced Medical Research, Keio University School of Medicine, Tokyo, Japan.#Tomoyoshi$Soga$Institute for Advanced Biosciences, Keio University, Tsuruoka, Japan.#Ingrid$Grummt$Division of Molecular Biology of the Cell II, German Cancer Research Center, DKFZ-ZMBH Alliance, Heidelberg, Germany.#Holger$Bierhoff$Institute of Biochemistry and Biophysics, Center for Molecular Biomedicine, Friedrich Schiller University Jena, Jena, Germany.#Atsuo T$Sasaki$Division of Hematology and Oncology, Department of Internal Medicine, University of Cincinnati College of Medicine, Cincinnati, OH, USA. atsuo.sasaki@uc.edu."
8612,8612,2019,8,Nature cell biology,Patient-derived organoids from endometrial disease capture clinical heterogeneity and are amenable to drug screening,"Matteo$Boretto$Laboratory of Tissue Plasticity in Health and Disease, Stem Cell and Developmental Biology Cluster, Department of Development and Regeneration, KU Leuven, Leuven, Belgium. matteo.boretto@kuleuven.be.#Nina$Maenhoudt$Laboratory of Tissue Plasticity in Health and Disease, Stem Cell and Developmental Biology Cluster, Department of Development and Regeneration, KU Leuven, Leuven, Belgium.#Xinlong$Luo$Stem Cell Institute Leuven, Department of Development and Regeneration, KU Leuven, Leuven, Belgium.#Aurlie$Hennes$Laboratory of Endometrium, Endometriosis and Reproductive Medicine, Department of Development and Regeneration, KU Leuven, Leuven, Belgium.#Bram$Boeckx$Center for Cancer Biology, VIB, Leuven, Belgium.#Bich$Bui$Laboratory of Tissue Plasticity in Health and Disease, Stem Cell and Developmental Biology Cluster, Department of Development and Regeneration, KU Leuven, Leuven, Belgium.#Ruben$Heremans$Laboratory of Tissue Plasticity in Health and Disease, Stem Cell and Developmental Biology Cluster, Department of Development and Regeneration, KU Leuven, Leuven, Belgium.#Lisa$Perneel$Laboratory of Tissue Plasticity in Health and Disease, Stem Cell and Developmental Biology Cluster, Department of Development and Regeneration, KU Leuven, Leuven, Belgium.#Hiroto$Kobayashi$Laboratory of Tissue Plasticity in Health and Disease, Stem Cell and Developmental Biology Cluster, Department of Development and Regeneration, KU Leuven, Leuven, Belgium.#Indra$Van Zundert$Laboratory of Molecular Imaging and Photonics, Department of Chemistry, KU Leuven, Leuven, Belgium.#Hilde$Brems$Laboratory for Neurofibromatosis Research, Department of Human Genetics, KU Leuven, Leuven, Belgium.#Benoit$Cox$Laboratory of Tissue Plasticity in Health and Disease, Stem Cell and Developmental Biology Cluster, Department of Development and Regeneration, KU Leuven, Leuven, Belgium.#Marc$Ferrante$Unit of Translational Research in Gastrointestinal Disorders, Department of Chronic Diseases, Metabolism and Ageing, KU Leuven, Leuven, Belgium.#Hiroshi$UjiI$Laboratory of Molecular Imaging and Photonics, Department of Chemistry, KU Leuven, Leuven, Belgium.#Kian Peng$Koh$Stem Cell Institute Leuven, Department of Development and Regeneration, KU Leuven, Leuven, Belgium.#Thomas$DHooghe$Woman and Child Cluster, Department of Development and Regeneration, KU Leuven, Leuven, Belgium.#Arne$Vanhie$Laboratory of Endometrium, Endometriosis and Reproductive Medicine, Department of Development and Regeneration, KU Leuven, Leuven, Belgium.#Ignace$Vergote$Woman and Child Cluster, Department of Development and Regeneration, KU Leuven, Leuven, Belgium.#Christel$Meuleman$Laboratory of Endometrium, Endometriosis and Reproductive Medicine, Department of Development and Regeneration, KU Leuven, Leuven, Belgium.#Carla$Tomassetti$Laboratory of Endometrium, Endometriosis and Reproductive Medicine, Department of Development and Regeneration, KU Leuven, Leuven, Belgium.#Diether$Lambrechts$Center for Cancer Biology, VIB, Leuven, Belgium.#Joris$Vriens$Laboratory of Endometrium, Endometriosis and Reproductive Medicine, Department of Development and Regeneration, KU Leuven, Leuven, Belgium.#Dirk$Timmerman$Woman and Child Cluster, Department of Development and Regeneration, KU Leuven, Leuven, Belgium.#Hugo$Vankelecom$Laboratory of Tissue Plasticity in Health and Disease, Stem Cell and Developmental Biology Cluster, Department of Development and Regeneration, KU Leuven, Leuven, Belgium. hugo.vankelecom@kuleuven.be."
8613,8613,2019,8,Nature cell biology,The AMPK-Parkin axis negatively regulates necroptosis and tumorigenesis by inhibiting the necrosome,"Seung Baek$Lee$Division of Oncology Research, Mayo Clinic, Rochester, MN, USA.#Jung Jin$Kim$Division of Oncology Research, Mayo Clinic, Rochester, MN, USA.#SangAh$Han$Department of Surgery, School of Medicine, Kyung Hee University, Seoul, Republic of Korea.#Yingfang$Fan$Department of Hepatobiliary Surgery, Zhujiang Hospital of the Southern Medical University, Guangzhou, China.#LiSha$Guo$School of Pharmaceutical Sciences, Wenzhou Medical University, Zhejiang, China.#Khaled$Aziz$Mayo Clinic Medical Scientist Training Program, Mayo Clinic Alix School of Medicine and Mayo Clinic Graduate School of Biomedical Sciences, Mayo Clinic, Rochester, MN, USA.#Somaira$Nowsheen$Mayo Clinic Medical Scientist Training Program, Mayo Clinic Alix School of Medicine and Mayo Clinic Graduate School of Biomedical Sciences, Mayo Clinic, Rochester, MN, USA.#Sung Sun$Kim$Department of Pathology, Chonnam National University Medical School, Gwangju, Republic of Korea.#SeonYoung$Park$Department of Internal Medicine, Chonnam National University Medical School, Gwangju, Republic of Korea.#Qifeng$Luo$Department of General Surgery, Shanghai Tenth People's Hospital, Tongji University School of Medicine, Shanghai, China.#Jin Ook$Chung$Department of Internal Medicine, Chonnam National University Medical School, Gwangju, Republic of Korea.#Sung Il$Choi$Department of Surgery, School of Medicine, Kyung Hee University, Seoul, Republic of Korea.#Asef$Aziz$Department of Pediatrics and Adolescent Medicine, Mayo Clinic, Rochester, MN, USA.#Ping$Yin$Division of Oncology Research, Mayo Clinic, Rochester, MN, USA.#SeoYun$Tong$Segaon Women's Hospital, Gangneung, Republic of Korea.#Fabienne C$Fiesel$Department of Neuroscience, Mayo Clinic, Jacksonville, FL, USA.#Wolfdieter$Springer$Department of Neuroscience, Mayo Clinic, Jacksonville, FL, USA.#JinSan$Zhang$Division of Oncology Research, Mayo Clinic, Rochester, MN, USA. zhang_jinsan@163.com.#Zhenkun$Lou$Division of Oncology Research, Mayo Clinic, Rochester, MN, USA. lou.zhenkun@mayo.edu."
