,Unnamed: 0,pub_year,pub_month,journal_name,paper_title,author
17205,17205,2019,3,Cell,A Genome-wide Framework for Mapping Gene Regulation via Cellular Genetic Screens,Molly$Gasperini$None#Andrew J$Hill$None#Jos L$McFalineFigueroa$None#Beth$Martin$None#Seungsoo$Kim$None#Melissa D$Zhang$None#Dana$Jackson$None#Anh$Leith$None#Jacob$Schreiber$None#William S$Noble$None#Cole$Trapnell$None#Nadav$Ahituv$None#Jay$Shendure$None
17206,17206,2019,3,Cell,Auto-regulation of Secretory Flux by Sensing and Responding to the Folded Cargo Protein Load in the Endoplasmic Reticulum,"Advait$Subramanian$Institute of Protein Biochemistry (IBP), Italian National Research Council (CNR), Napoli, Italy. Electronic address: a.subramanian@ibp.cnr.it.#Anita$Capalbo$Institute of Protein Biochemistry (IBP), Italian National Research Council (CNR), Napoli, Italy.#Namrata Ravi$Iyengar$Institute of Protein Biochemistry (IBP), Italian National Research Council (CNR), Napoli, Italy.#Riccardo$Rizzo$Institute of Protein Biochemistry (IBP), Italian National Research Council (CNR), Napoli, Italy.#Antonella$di Campli$Institute of Protein Biochemistry (IBP), Italian National Research Council (CNR), Napoli, Italy; Department of Medical, Oral and Biotechnological Sciences and CeSI-MeT, Center for Research on Ageing and Translational Medicine, ""G. d'Annunzio"" University of Chieti-Pescara, Chieti, Italy.#Rosaria$Di Martino$Institute of Protein Biochemistry (IBP), Italian National Research Council (CNR), Napoli, Italy.#Matteo$Lo Monte$Institute of Protein Biochemistry (IBP), Italian National Research Council (CNR), Napoli, Italy.#Andrea R$Beccari$Institute of Protein Biochemistry (IBP), Italian National Research Council (CNR), Napoli, Italy; Dompé Farmaceutici SpA, Milan, Italy.#Amol$Yerudkar$Department of Engineering, Universitá degli Studi del Sannio, Benevento, Italy.#Carmen$Del Vecchio$Department of Engineering, Universitá degli Studi del Sannio, Benevento, Italy.#Luigi$Glielmo$Department of Engineering, Universitá degli Studi del Sannio, Benevento, Italy.#Gabriele$Turacchio$Institute of Protein Biochemistry (IBP), Italian National Research Council (CNR), Napoli, Italy.#Marinella$Pirozzi$Institute of Protein Biochemistry (IBP), Italian National Research Council (CNR), Napoli, Italy.#Sang Geon$Kim$College of Pharmacy and Research Institute of Pharmaceutical Sciences, Seoul National University, Seoul, South Korea.#Petra$Henklein$Institut fur Biochemie, Charite Universitätsmedizin, Berlin, Germany.#Jorge$Cancino$Centro de Biología Celular y Biomedicina (CEBICEM), Facultad de Medicina y Ciencia, Universidad San Sebastián, Lota 2465, Santiago 7510157, Chile.#Seetharaman$Parashuraman$Institute of Protein Biochemistry (IBP), Italian National Research Council (CNR), Napoli, Italy.#Dario$Diviani$Université de Lausanne, Département de Pharmacologie et Toxicologie, Rue du Bugnon 27, 1011 Lausanne, Switzerland.#Francesca$Fanelli$Department of Life Sciences, University of Modena and Reggio Emilia, Modena, Italy.#Michele$Sallese$Department of Medical, Oral and Biotechnological Sciences and CeSI-MeT, Center for Research on Ageing and Translational Medicine, ""G. d'Annunzio"" University of Chieti-Pescara, Chieti, Italy.#Alberto$Luini$Institute of Protein Biochemistry (IBP), Italian National Research Council (CNR), Napoli, Italy. Electronic address: a.luini@ibp.cnr.it."
17207,17207,2019,3,Cell,Induction of Potent Neutralizing Antibody Responses by a Designed Protein Nanoparticle Vaccine for Respiratory Syncytial Virus,"Jessica$Marcandalli$Università della Svizzera italiana, Faculty of Biomedical Sciences, Institute for Research in Biomedicine, Bellinzona, Switzerland.#Brooke$Fiala$Department of Biochemistry, University of Washington, Seattle, WA, USA; Institute for Protein Design, University of Washington, Seattle, WA, USA.#Sebastian$Ols$Department of Medicine Solna, Division of Immunology and Allergy, Karolinska Institutet, Stockholm, Sweden; Center for Molecular Medicine, Karolinska Institutet, Stockholm, Sweden.#Michela$Perotti$Università della Svizzera italiana, Faculty of Biomedical Sciences, Institute for Research in Biomedicine, Bellinzona, Switzerland; Institute of Microbiology, ETH Zürich, Switzerland.#Willem$de van der Schueren$Clinical Research Division, Fred Hutchinson Cancer Research Center, Seattle, WA, USA.#Joost$Snijder$Department of Biochemistry, University of Washington, Seattle, WA, USA.#Edgar$Hodge$Department of Medicinal Chemistry, University of Washington, Seattle, WA, USA.#Mark$Benhaim$Department of Medicinal Chemistry, University of Washington, Seattle, WA, USA.#Rashmi$Ravichandran$Department of Biochemistry, University of Washington, Seattle, WA, USA; Institute for Protein Design, University of Washington, Seattle, WA, USA.#Lauren$Carter$Department of Biochemistry, University of Washington, Seattle, WA, USA; Institute for Protein Design, University of Washington, Seattle, WA, USA.#Will$Sheffler$Department of Biochemistry, University of Washington, Seattle, WA, USA; Institute for Protein Design, University of Washington, Seattle, WA, USA.#Livia$Brunner$Vaccine Formulation Laboratory, University of Lausanne, Epalinges, Switzerland.#Maria$Lawrenz$Vaccine Formulation Institute, Godalming, UK.#Patrice$Dubois$Vaccine Formulation Institute, Godalming, UK.#Antonio$Lanzavecchia$Università della Svizzera italiana, Faculty of Biomedical Sciences, Institute for Research in Biomedicine, Bellinzona, Switzerland.#Federica$Sallusto$Università della Svizzera italiana, Faculty of Biomedical Sciences, Institute for Research in Biomedicine, Bellinzona, Switzerland; Institute of Microbiology, ETH Zürich, Switzerland.#Kelly K$Lee$Department of Medicinal Chemistry, University of Washington, Seattle, WA, USA; Biological Physics Structure and Design Program, University of Washington, Seattle, WA, USA.#David$Veesler$Department of Biochemistry, University of Washington, Seattle, WA, USA.#Colin E$Correnti$Clinical Research Division, Fred Hutchinson Cancer Research Center, Seattle, WA, USA.#Lance J$Stewart$Department of Biochemistry, University of Washington, Seattle, WA, USA; Institute for Protein Design, University of Washington, Seattle, WA, USA.#David$Baker$Department of Biochemistry, University of Washington, Seattle, WA, USA; Institute for Protein Design, University of Washington, Seattle, WA, USA; Howard Hughes Medical Institute, University of Washington, Seattle, WA, USA.#Karin$Lor$Department of Medicine Solna, Division of Immunology and Allergy, Karolinska Institutet, Stockholm, Sweden; Center for Molecular Medicine, Karolinska Institutet, Stockholm, Sweden.#Laurent$Perez$Università della Svizzera italiana, Faculty of Biomedical Sciences, Institute for Research in Biomedicine, Bellinzona, Switzerland; European Virus Bioinformatics Center, Jena, Germany. Electronic address: laurent.perez@irb.usi.ch.#Neil P$King$Department of Biochemistry, University of Washington, Seattle, WA, USA; Institute for Protein Design, University of Washington, Seattle, WA, USA. Electronic address: neilking@uw.edu."
17208,17208,2019,3,Cell,Characterizing Mutational Signatures in Human Cancer Cell Lines Reveals Episodic APOBEC Mutagenesis,"Mia$Petljak$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Ludmil B$Alexandrov$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK; Department of Cellular and Molecular Medicine and Department of Bioengineering, Moores Cancer Center, University of California, San Diego, La Jolla, CA 92093, USA.#Jonathan S$Brammeld$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Stacey$Price$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#David C$Wedge$Oxford Big Data Institute, Old Road Campus, Oxford OX3 7LF, UK; Oxford NIHR Biomedical Research Centre, Oxford, OX4 2PG, UK.#Sebastian$Grossmann$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Kevin J$Dawson$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Young Seok$Ju$Graduate School of Medical Science and Engineering, Korea Advanced Institute of Science and Technology, Daejeon 305-701, Republic of Korea.#Francesco$Iorio$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK; European Molecular Biology Laboratory - European Bioinformatics Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Jose M C$Tubio$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK; Mobile Genomes and Disease, Molecular Medicine and Chronic Diseases Centre (CIMUS), Universidade de Santiago de Compostela, Santiago de Compostela 15706, Spain; Department of Zoology, Genetics and Physical Anthropology, Universidade de Santiago de Compostela, Santiago de Compostela 15706, Spain; The Biomedical Research Centre (CINBIO), Universidade de Vigo, Vigo 36310, Spain.#Ching Chiek$Koh$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Ilias$GeorgakopoulosSoares$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Bernardo$RodrguezMartn$Mobile Genomes and Disease, Molecular Medicine and Chronic Diseases Centre (CIMUS), Universidade de Santiago de Compostela, Santiago de Compostela 15706, Spain; Department of Zoology, Genetics and Physical Anthropology, Universidade de Santiago de Compostela, Santiago de Compostela 15706, Spain; The Biomedical Research Centre (CINBIO), Universidade de Vigo, Vigo 36310, Spain.#Burak$Otlu$Department of Cellular and Molecular Medicine and Department of Bioengineering, Moores Cancer Center, University of California, San Diego, La Jolla, CA 92093, USA.#Sarah$OMeara$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Adam P$Butler$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Andrew$Menzies$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Shriram G$Bhosle$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Keiran$Raine$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#David R$Jones$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Jon W$Teague$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Kathryn$Beal$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Calli$Latimer$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Laura$ONeill$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Jorge$Zamora$Mobile Genomes and Disease, Molecular Medicine and Chronic Diseases Centre (CIMUS), Universidade de Santiago de Compostela, Santiago de Compostela 15706, Spain; Department of Zoology, Genetics and Physical Anthropology, Universidade de Santiago de Compostela, Santiago de Compostela 15706, Spain; The Biomedical Research Centre (CINBIO), Universidade de Vigo, Vigo 36310, Spain.#Elizabeth$Anderson$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Nikita$Patel$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Mark$Maddison$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Bee Ling$Ng$Cytometry Core Facility, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Jennifer$Graham$Cytometry Core Facility, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Mathew J$Garnett$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Ultan$McDermott$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Serena$NikZainal$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK; Department of Medical Genetics, The Clinical School, University of Cambridge, Cambridge, CB2 0QQ, UK.#Peter J$Campbell$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK.#Michael R$Stratton$Cancer, Ageing and Somatic Mutation, Wellcome Sanger Institute, Hinxton, Cambridgeshire CB10 1SA, UK. Electronic address: mrs@sanger.ac.uk."
17209,17209,2019,3,Cell,VEGF in Signaling and Disease: Beyond Discovery and Development,"Rajendra S$Apte$Department of Ophthalmology and Visual Sciences, Washington University School of Medicine, St. Louis, MO, USA; Department of Medicine, Washington University School of Medicine, St. Louis, MO, USA; Department of Developmental Biology, Washington University School of Medicine, St. Louis, MO, USA. Electronic address: apte@wustl.edu.#Daniel S$Chen$IGM Biosciences, Mountain View, CA, USA.#Napoleone$Ferrara$Department of Pathology, University of California, San Diego, CA, USA; Department of Ophthalmology, University of California, San Diego, CA, USA; The Moores Cancer Center, University of California, San Diego, CA, USA."
17210,17210,2019,3,Cell,Self-Assembling Nanoparticles Usher in a New Era of Vaccine Design,"Rino$Rappuoli$GSK, 53100 Siena, Italy; Imperial College, London, UK. Electronic address: rino.r.rappuoli@gsk.com.#Davide$Serruto$GSK, 53100 Siena, Italy."
17211,17211,2019,3,Cell,Some Like it HOT: Horizontal Operon Transfer,"Amelia R I$Lindsey$Department of Biology, Indiana University, Bloomington, IN 47405, USA.#Irene L G$Newton$Department of Biology, Indiana University, Bloomington, IN 47405, USA. Electronic address: irnewton@indiana.edu."
17212,17212,2019,3,Cell,An Error-Prone Polymerase in the Fight against Cancer,"Yathish Jagadheesh$Achar$Fondazione Istituto FIRC di Oncologia Molecolare (IFOM), Via Adamello 16, 20139 Milan MI, Italy.#Marco$Foiani$Fondazione Istituto FIRC di Oncologia Molecolare (IFOM), Via Adamello 16, 20139 Milan MI, Italy; Università degli Studi di Milano, 20122 Milan MI, Italy. Electronic address: marco.foiani@ifom.eu."
17213,17213,2019,3,Cell,Phosphoinositide Interactions Position cGAS at the Plasma Membrane to Ensure Efficient Distinction between Self- and Viral DNA,"Katherine C$Barnett$Division of Gastroenterology, Boston Children's Hospital and Harvard Medical School, 300 Longwood Avenue, Boston, MA 02115, USA.#Julia M$CoronasSerna$Division of Gastroenterology, Boston Children's Hospital and Harvard Medical School, 300 Longwood Avenue, Boston, MA 02115, USA; Departamento de Microbiología y Parasitología, Facultad de Farmacia. Universidad Complutense de Madrid e Instituto Ramón y Cajal de Investigaciones Sanitarias (IRYCIS), Plaza de Ramón y Cajal sn, 28040 Madrid, Spain.#Wen$Zhou$Department of Microbiology, Harvard Medical School, Boston, MA, USA; Department of Cancer Immunology and Virology, Dana-Farber Cancer Institute, Boston, MA, USA.#Michael J$Ernandes$Division of Gastroenterology, Boston Children's Hospital and Harvard Medical School, 300 Longwood Avenue, Boston, MA 02115, USA.#Anh$Cao$Division of Gastroenterology, Boston Children's Hospital and Harvard Medical School, 300 Longwood Avenue, Boston, MA 02115, USA.#Philip J$Kranzusch$Department of Microbiology, Harvard Medical School, Boston, MA, USA; Department of Cancer Immunology and Virology, Dana-Farber Cancer Institute, Boston, MA, USA; Parker Institute for Cancer Immunotherapy at Dana-Farber Cancer Institute, Boston, MA, USA.#Jonathan C$Kagan$Division of Gastroenterology, Boston Children's Hospital and Harvard Medical School, 300 Longwood Avenue, Boston, MA 02115, USA. Electronic address: jonathan.kagan@childrens.harvard.edu."
17214,17214,2019,3,Cell,Megabase Length Hypermutation Accompanies Human Structural Variation at 17p11.2,"Christine R$Beck$Department of Molecular and Human Genetics, BCM, Houston, TX 77030, USA.#Claudia M B$Carvalho$Department of Molecular and Human Genetics, BCM, Houston, TX 77030, USA.#Zeynep C$Akdemir$Department of Molecular and Human Genetics, BCM, Houston, TX 77030, USA.#Fritz J$Sedlazeck$Human Genome Sequencing Center, BCM, Houston, TX 77030, USA.#Xiaofei$Song$Department of Molecular and Human Genetics, BCM, Houston, TX 77030, USA.#Qingchang$Meng$Human Genome Sequencing Center, BCM, Houston, TX 77030, USA.#Jianhong$Hu$Human Genome Sequencing Center, BCM, Houston, TX 77030, USA.#Harsha$Doddapaneni$Human Genome Sequencing Center, BCM, Houston, TX 77030, USA.#Zechen$Chong$Department of Genetics and the Informatics Institute, the University of Alabama at Birmingham, Birmingham, AL 35294, USA.#Edward S$Chen$Department of Molecular and Human Genetics, BCM, Houston, TX 77030, USA.#Philip C$Thornton$Department of Molecular and Human Genetics, BCM, Houston, TX 77030, USA.#Pengfei$Liu$Department of Molecular and Human Genetics, BCM, Houston, TX 77030, USA.#Bo$Yuan$Department of Molecular and Human Genetics, BCM, Houston, TX 77030, USA.#Marjorie$Withers$Department of Molecular and Human Genetics, BCM, Houston, TX 77030, USA.#Shalini N$Jhangiani$Human Genome Sequencing Center, BCM, Houston, TX 77030, USA.#Divya$Kalra$Human Genome Sequencing Center, BCM, Houston, TX 77030, USA.#Kimberly$Walker$Human Genome Sequencing Center, BCM, Houston, TX 77030, USA.#Adam C$English$Human Genome Sequencing Center, BCM, Houston, TX 77030, USA.#Yi$Han$Human Genome Sequencing Center, BCM, Houston, TX 77030, USA.#Ken$Chen$Department of Bioinformatics and Computational Biology, The University of Texas MD Anderson Cancer Center, Houston, TX 77030, USA.#Donna M$Muzny$Human Genome Sequencing Center, BCM, Houston, TX 77030, USA.#Grzegorz$Ira$Department of Molecular and Human Genetics, BCM, Houston, TX 77030, USA.#Chad A$Shaw$Department of Molecular and Human Genetics, BCM, Houston, TX 77030, USA.#Richard A$Gibbs$Department of Molecular and Human Genetics, BCM, Houston, TX 77030, USA; Human Genome Sequencing Center, BCM, Houston, TX 77030, USA.#P J$Hastings$Department of Molecular and Human Genetics, BCM, Houston, TX 77030, USA; Dan L. Duncan Comprehensive Cancer Center, BCM, Houston, TX 77030, USA. Electronic address: hastings@bcm.edu.#James R$Lupski$Department of Molecular and Human Genetics, BCM, Houston, TX 77030, USA; Human Genome Sequencing Center, BCM, Houston, TX 77030, USA; Department of Pediatrics, BCM, Houston, TX 77030, USA; Texas Children's Hospital, Houston, TX 77030, USA; Dan L. Duncan Comprehensive Cancer Center, BCM, Houston, TX 77030, USA. Electronic address: jlupski@bcm.edu."
