,Unnamed: 0,pub_year,pub_month,journal_name,paper_title,author
12905,12905,2019,5,Nature communications,Tuning the permselectivity of polymeric desalination membranes via control of polymer crystallite size,"Xinglin$Lu$Department of Chemical and Environmental Engineering, Yale University, New Haven, CT, 06520-8286, USA.#Xunda$Feng$Department of Chemical and Environmental Engineering, Yale University, New Haven, CT, 06520-8286, USA.#Yi$Yang$State Key Laboratory of Urban Water Resource and Environment, Harbin Institute of Technology, Harbin, 150090, China.#Jin$Jiang$State Key Laboratory of Urban Water Resource and Environment, Harbin Institute of Technology, Harbin, 150090, China.#Wei$Cheng$State Key Laboratory of Urban Water Resource and Environment, Harbin Institute of Technology, Harbin, 150090, China.#Caihong$Liu$State Key Laboratory of Urban Water Resource and Environment, Harbin Institute of Technology, Harbin, 150090, China.#Manesh$Gopinadhan$Department of Chemical and Environmental Engineering, Yale University, New Haven, CT, 06520-8286, USA.#Chinedum O$Osuji$Department of Chemical and Environmental Engineering, Yale University, New Haven, CT, 06520-8286, USA.#Jun$Ma$State Key Laboratory of Urban Water Resource and Environment, Harbin Institute of Technology, Harbin, 150090, China. majun@hit.edu.cn.#Menachem$Elimelech$Department of Chemical and Environmental Engineering, Yale University, New Haven, CT, 06520-8286, USA. menachem.elimelech@yale.edu."
12906,12906,2019,5,Nature communications,The FANCM-BLM-TOP3A-RMI complex suppresses alternative lengthening of telomeres (ALT),"Robert$Lu$Telomere Length Regulation Unit, Children's Medical Research Institute, Faculty of Medicine and Health, University of Sydney, Westmead, 2145, NSW, Australia.#Julienne J$ORourke$Genome Stability Unit, St. Vincent's Institute, 9 Princes St, Fitzroy, 3065, VIC, Australia.#Alexander P$Sobinoff$Telomere Length Regulation Unit, Children's Medical Research Institute, Faculty of Medicine and Health, University of Sydney, Westmead, 2145, NSW, Australia.#Joshua A M$Allen$Telomere Length Regulation Unit, Children's Medical Research Institute, Faculty of Medicine and Health, University of Sydney, Westmead, 2145, NSW, Australia.#Christopher B$Nelson$Telomere Length Regulation Unit, Children's Medical Research Institute, Faculty of Medicine and Health, University of Sydney, Westmead, 2145, NSW, Australia.#Christopher G$Tomlinson$Telomere Length Regulation Unit, Children's Medical Research Institute, Faculty of Medicine and Health, University of Sydney, Westmead, 2145, NSW, Australia.#Michael$Lee$Telomere Length Regulation Unit, Children's Medical Research Institute, Faculty of Medicine and Health, University of Sydney, Westmead, 2145, NSW, Australia.#Roger R$Reddel$Cancer Research Unit, Children's Medical Research Institute, Faculty of Medicine and Health, University of Sydney, Westmead, 2145, NSW, Australia.#Andrew J$Deans$Genome Stability Unit, St. Vincent's Institute, 9 Princes St, Fitzroy, 3065, VIC, Australia. adeans@svi.edu.au.#Hilda A$Pickett$Telomere Length Regulation Unit, Children's Medical Research Institute, Faculty of Medicine and Health, University of Sydney, Westmead, 2145, NSW, Australia. hpickett@cmri.org.au."
12907,12907,2019,5,Nature communications,Blimp1<sup>+</sup> cells generate functional mouse sebaceous gland organoids in vitro,"Alona$Feldman$Laboratory of Stem Cell Biology and Regenerative Medicine, Department of Biology, Technion Israel Institute of Technology, 3200003, Haifa, Israel.#Dzmitry$Mukha$Lorry Lokey Interdisciplinary Center for Life Sciences & Engineering, Technion Israel Institute of Technology, 3200003, Haifa, Israel.#Itzhak I$Maor$Laboratory of Stem Cell Biology and Regenerative Medicine, Department of Biology, Technion Israel Institute of Technology, 3200003, Haifa, Israel.#Egor$Sedov$Laboratory of Stem Cell Biology and Regenerative Medicine, Department of Biology, Technion Israel Institute of Technology, 3200003, Haifa, Israel.#Elle$Koren$Laboratory of Stem Cell Biology and Regenerative Medicine, Department of Biology, Technion Israel Institute of Technology, 3200003, Haifa, Israel.#Yahav$Yosefzon$Laboratory of Stem Cell Biology and Regenerative Medicine, Department of Biology, Technion Israel Institute of Technology, 3200003, Haifa, Israel.#Tomer$Shlomi$Lorry Lokey Interdisciplinary Center for Life Sciences & Engineering, Technion Israel Institute of Technology, 3200003, Haifa, Israel.#Yaron$Fuchs$Laboratory of Stem Cell Biology and Regenerative Medicine, Department of Biology, Technion Israel Institute of Technology, 3200003, Haifa, Israel. yfuchs@technion.ac.il."
12908,12908,2019,5,Nature communications,FANCM limits ALT activity by restricting telomeric replication stress induced by deregulated BLM and R-loops,"Bruno$Silva$Instituto de Medicina Molecular João Lobo Antunes (iMM), Faculdade de Medicina da Universidade de Lisboa, Lisbon, 1649-028, Portugal.#Richard$Pentz$Instituto de Medicina Molecular João Lobo Antunes (iMM), Faculdade de Medicina da Universidade de Lisboa, Lisbon, 1649-028, Portugal.#Ana Margarida$Figueira$Instituto de Medicina Molecular João Lobo Antunes (iMM), Faculdade de Medicina da Universidade de Lisboa, Lisbon, 1649-028, Portugal.#Rajika$Arora$Instituto de Medicina Molecular João Lobo Antunes (iMM), Faculdade de Medicina da Universidade de Lisboa, Lisbon, 1649-028, Portugal.#Yong Woo$Lee$Instituto de Medicina Molecular João Lobo Antunes (iMM), Faculdade de Medicina da Universidade de Lisboa, Lisbon, 1649-028, Portugal.#Charlotte$Hodson$Genome Stability Unit, St. Vincent's Institute of Medical Research, Fitzroy, 3065, VIC, Australia.#Harry$Wischnewski$Institute of Biochemistry (IBC), Eidgenössische Technische Hochschule Zürich (ETHZ), Zürich, 8093, Switzerland.#Andrew J$Deans$Genome Stability Unit, St. Vincent's Institute of Medical Research, Fitzroy, 3065, VIC, Australia.#Claus M$Azzalin$Instituto de Medicina Molecular João Lobo Antunes (iMM), Faculdade de Medicina da Universidade de Lisboa, Lisbon, 1649-028, Portugal. cmazzalin@medicina.ulisboa.pt."
12909,12909,2019,5,Nature communications,SORLA regulates endosomal trafficking and oncogenic fitness of HER2,"Mika$Pietil$Turku Bioscience Centre, University of Turku and Åbo Akademi University, FI-20520, Turku, Finland. mika.pietila@utu.fi.#Pranshu$Sahgal$Turku Bioscience Centre, University of Turku and Åbo Akademi University, FI-20520, Turku, Finland.#Emilia$Peuhu$Turku Bioscience Centre, University of Turku and Åbo Akademi University, FI-20520, Turku, Finland.#Niklas Z$Jntti$Turku Bioscience Centre, University of Turku and Åbo Akademi University, FI-20520, Turku, Finland.#Ilkka$Paatero$Turku Bioscience Centre, University of Turku and Åbo Akademi University, FI-20520, Turku, Finland.#Elisa$Nrv$Turku Bioscience Centre, University of Turku and Åbo Akademi University, FI-20520, Turku, Finland.#Hussein$AlAkhrass$Turku Bioscience Centre, University of Turku and Åbo Akademi University, FI-20520, Turku, Finland.#Johanna$Lilja$Turku Bioscience Centre, University of Turku and Åbo Akademi University, FI-20520, Turku, Finland.#Maria$Georgiadou$Turku Bioscience Centre, University of Turku and Åbo Akademi University, FI-20520, Turku, Finland.#Olav M$Andersen$Danish Research Institute of Translational Neuroscience Nordic-EMBL Partnership (DANDRITE), Department of Biomedicine, Aarhus University, Ole Worms Allé 3, 8000, Aarhus, Denmark.#Artur$Padzik$Turku Bioscience Centre, University of Turku and Åbo Akademi University, FI-20520, Turku, Finland.#Harri$Sihto$Laboratory of Molecular Oncology, Translational Cancer Biology Program, University of Helsinki and Comprehensive Cancer Center, Helsinki University Hospital, FI-00290, Helsinki, Finland.#Heikki$Joensuu$Laboratory of Molecular Oncology, Translational Cancer Biology Program, University of Helsinki and Comprehensive Cancer Center, Helsinki University Hospital, FI-00290, Helsinki, Finland.#Matias$Blomqvist$Institute of Biomedicine, University of Turku and Department of Pathology, Turku University Hospital, FI-20520, Turku, Finland.#Irena$Saarinen$Institute of Biomedicine, University of Turku and Department of Pathology, Turku University Hospital, FI-20520, Turku, Finland.#Peter J$Bostrm$Department of Urology, University of Turku and Turku University Hospital, FI-20520, Turku, Finland.#Pekka$Taimen$Institute of Biomedicine, University of Turku and Department of Pathology, Turku University Hospital, FI-20520, Turku, Finland.#Johanna$Ivaska$Turku Bioscience Centre, University of Turku and Åbo Akademi University, FI-20520, Turku, Finland. Johanna.ivaska@utu.fi."
12910,12910,2019,5,Nature communications,Bcl10-controlled Malt1 paracaspase activity is key for the immune suppressive function of regulatory T cells,"Marc$Rosenbaum$Institute of Clinical Chemistry and Pathobiochemistry, TUM School of Medicine, Technical University of Munich, 81675, Munich, Germany.#Andreas$Gewies$Institute of Clinical Chemistry and Pathobiochemistry, TUM School of Medicine, Technical University of Munich, 81675, Munich, Germany.#Konstanze$Pechloff$Institute of Clinical Chemistry and Pathobiochemistry, TUM School of Medicine, Technical University of Munich, 81675, Munich, Germany.#Christoph$Heuser$TranslaTUM, Center for Translational Cancer Research, Technical University of Munich, 81675, Munich, Germany.#Thomas$Engleitner$TranslaTUM, Center for Translational Cancer Research, Technical University of Munich, 81675, Munich, Germany.#Torben$Gehring$Research Unit Cellular Signal Integration, Helmholtz Zentrum München, German Research Center for Environmental Health, 85764, Neuherberg, Germany.#Lara$Hartjes$Institute of Clinical Chemistry and Pathobiochemistry, TUM School of Medicine, Technical University of Munich, 81675, Munich, Germany.#Sabrina$Krebs$Institute of Clinical Chemistry and Pathobiochemistry, TUM School of Medicine, Technical University of Munich, 81675, Munich, Germany.#Daniel$Krappmann$Research Unit Cellular Signal Integration, Helmholtz Zentrum München, German Research Center for Environmental Health, 85764, Neuherberg, Germany.#Mark$Kriegsmann$Institute of Pathology, University Hospital Heidelberg, 69120, Heidelberg, Germany.#Wilko$Weichert$Institute of Pathology, Technical University of Munich, 81675, Munich, Germany.#Roland$Rad$TranslaTUM, Center for Translational Cancer Research, Technical University of Munich, 81675, Munich, Germany.#Christian$Kurts$Institute of Experimental Immunology, Rheinische-Friedrichs-Wilhelms University of Bonn, 53127, Bonn, Germany.#Jrgen$Ruland$Institute of Clinical Chemistry and Pathobiochemistry, TUM School of Medicine, Technical University of Munich, 81675, Munich, Germany. j.ruland@tum.de."
12911,12911,2019,5,Nature communications,Synergistic and antagonistic impacts of suspended sediments and thermal stress on corals,"Rebecca$Fisher$Australian Institute of Marine Science (MO96), University of Western Australia, 35 Stirling Hwy, Crawley, WA, 6009, Australia. r.fisher@aims.gov.au.#Pia$BessellBrowne$Australian Institute of Marine Science (MO96), University of Western Australia, 35 Stirling Hwy, Crawley, WA, 6009, Australia.#Ross$Jones$Australian Institute of Marine Science (MO96), University of Western Australia, 35 Stirling Hwy, Crawley, WA, 6009, Australia."
12912,12912,2019,5,Nature communications,Infinitesimal sulfur fusion yields quasi-metallic bulk silicon for stable and fast energy storage,"Jaegeon$Ryu$Department of Chemistry, Division of Advanced Materials Science, Pohang University of Science and Technology (POSTECH), Pohang, 37673, Republic of Korea.#Ji Hui$Seo$Department of Energy Engineering, School of Energy and Chemical Engineering, Ulsan National Institute of Science and Technology (UNIST), Ulsan, 44919, Republic of Korea.#Gyujin$Song$Department of Energy Engineering, School of Energy and Chemical Engineering, Ulsan National Institute of Science and Technology (UNIST), Ulsan, 44919, Republic of Korea.#Keunsu$Choi$Department of Energy Engineering, School of Energy and Chemical Engineering, Ulsan National Institute of Science and Technology (UNIST), Ulsan, 44919, Republic of Korea.#Dongki$Hong$Department of Energy Engineering, School of Energy and Chemical Engineering, Ulsan National Institute of Science and Technology (UNIST), Ulsan, 44919, Republic of Korea.#Chongmin$Wang$Environmental Molecular Sciences Laboratory, Pacific Northwest National Laboratory, 902 Battelle Boulevard, Richland, WA, 99354, USA.#Hosik$Lee$Department of Mechanical Engineering, School of Mechanical and Nuclear Engineering, Ulsan National Institute of Science and Technology (UNIST), Ulsan, 44919, Republic of Korea. hslee@unist.ac.kr.#Jun Hee$Lee$Department of Energy Engineering, School of Energy and Chemical Engineering, Ulsan National Institute of Science and Technology (UNIST), Ulsan, 44919, Republic of Korea. junhee@unist.ac.kr.#Soojin$Park$Department of Chemistry, Division of Advanced Materials Science, Pohang University of Science and Technology (POSTECH), Pohang, 37673, Republic of Korea. soojin.park@postech.ac.kr."
12913,12913,2019,5,PLoS biology,Genotype network intersections promote evolutionary innovation,"Devin P$Bendixsen$Biomolecular Sciences Graduate Programs, Boise State University, Boise, Idaho, United States of America.#James$Collet$Department of Biological Science, Boise State University, Boise, Idaho, United States of America.#Bjrn$stman$Keck Graduate Institute, Claremont, California, United States of America.#Eric J$Hayden$Biomolecular Sciences Graduate Programs, Boise State University, Boise, Idaho, United States of America."
12914,12914,2019,5,PLoS biology,Surviving starvation simply without TFEB,"Alexander A$Soukas$Department of Medicine, Diabetes Unit, and Center for Genomic Medicine, Massachusetts General Hospital, Boston, Massachusetts, United States of America.#Ben$Zhou$Department of Medicine, Diabetes Unit, and Center for Genomic Medicine, Massachusetts General Hospital, Boston, Massachusetts, United States of America."
